142.250.180.46-192.168.3.171-443-39654-6,192.168.3.171,39654,142.250.180.46,443,6,09/03/2022 11:22:20 AM,2309748,37,50,2261.0,85011.0,1400.0,0.0,61.10810810810814,251.2146916908351,2800.0,0.0,1700.2200000000003,1098.534632302208,37784.20849374044,37.66644672925358,26857.53488372094,184480.21675550367,1701157.0,1.0,2211650.0,61434.72222222222,285885.31211065454,1701199.0,5.0,2309156.0,47125.63265306124,243590.41763991295,1701218.0,1.0,0,0,0,0,1184,1616,16.01906355152164,21.647383177731943,0.0,2800.0,991.7272727272727,1172.1362826031689,1373903.4649947756,0,1,0,0,0,0,0,0,1.0,1003.1264367816092,61.108108108108105,1700.22,0,0,0,0,0,0,37,2261,50,85011,-1,273,7,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39654-6,142.250.180.46,443,192.168.3.171,39654,6,09/03/2022 11:22:23 AM,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,38461.53846153846,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,273,0,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39664-6,192.168.3.171,39664,142.250.180.46,443,6,09/03/2022 11:22:29 AM,772660,12,13,792.0,8383.0,517.0,0.0,66.0,152.1536304947315,2800.0,0.0,644.8461538461538,867.1431875372762,11874.563197266585,32.35575803069914,32194.166666666668,61991.33667710749,225248.0,4.0,512968.0,46633.454545454544,98057.42810145862,318785.0,16.0,772660.0,64388.33333333333,78322.5708306051,230421.0,11.0,0,0,0,0,396,432,15.53076385473559,16.824994175963553,0.0,2800.0,352.8846153846154,678.1801133576878,459928.2661538463,0,1,0,0,0,0,0,0,1.0,367.0,66.0,644.8461538461538,0,0,0,0,0,0,12,792,13,8383,-1,265,4,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39660-6,192.168.3.171,39660,142.250.180.46,443,6,09/03/2022 11:22:29 AM,886248,13,12,1003.0,8383.0,517.0,0.0,77.15384615384615,148.629767181099,2800.0,0.0,698.5833333333334,1065.6952027439718,10590.715014307507,28.208808369666276,36927.0,59330.98106092781,244267.0,2.0,817597.0,68133.08333333333,105438.64706200072,350227.0,5.0,641981.0,58361.909090909096,61591.07930123411,188630.0,2.0,0,0,0,0,428,412,14.668580352226464,13.540228017439814,0.0,2800.0,361.0,782.3841000429393,612124.88,0,1,0,0,0,0,0,0,0.0,375.44,77.15384615384616,698.5833333333334,0,0,0,0,0,0,13,1003,12,8383,-1,265,6,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39656-6,192.168.3.171,39656,142.250.180.46,443,6,09/03/2022 11:22:29 AM,886394,12,11,1003.0,7312.0,517.0,0.0,83.58333333333333,153.33887506454653,2800.0,0.0,664.7272727272727,1110.9216075771585,9380.704291770928,25.94782906924009,40290.63636363636,69231.71547611855,275063.0,1.0,821572.0,74688.36363636363,118463.01243702418,372835.0,4.0,611331.0,61133.100000000006,81348.94633675349,243765.0,1.0,0,0,0,0,384,380,13.537997775255699,12.409831293984391,0.0,2800.0,346.4583333333333,798.466681625894,637549.0416666667,0,1,0,0,0,0,0,0,0.0,361.5217391304348,83.58333333333333,664.7272727272727,0,0,0,0,0,0,12,1003,11,7312,-1,265,6,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39666-6,192.168.3.171,39666,142.250.180.46,443,6,09/03/2022 11:22:29 AM,926102,14,12,1003.0,8414.0,517.0,0.0,71.64285714285714,144.27996670088606,2800.0,0.0,701.1666666666667,1063.8838652728402,10168.426372041093,28.07466132240293,37044.08,65972.91945242886,207683.0,1.0,860954.0,66227.23076923078,88885.58041114229,207683.0,3.0,718401.0,65309.18181818181,85900.35519463022,223850.0,2.0,0,0,0,0,472,400,15.117125327447733,12.9575359949552,0.0,2800.0,348.77777777777777,769.814879511918,592614.9487179487,0,1,0,0,0,0,0,0,0.0,362.1923076923077,71.64285714285714,701.1666666666666,0,0,0,0,0,0,14,1003,12,8414,-1,265,6,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39658-6,192.168.3.171,39658,142.250.180.46,443,6,09/03/2022 11:22:29 AM,926318,13,11,1003.0,7311.0,517.0,0.0,77.15384615384615,148.629767181099,2800.0,0.0,664.6363636363636,917.6411360360075,8975.319490714852,25.909029080726057,40274.69565217391,87505.18343111026,390107.0,3.0,859979.0,71664.91666666666,119515.10072824829,390107.0,6.0,535238.0,53523.799999999996,79981.10287061564,241167.0,8.0,0,0,0,0,416,368,14.034057418726615,11.874971661999444,0.0,2800.0,332.56,672.6000594707081,452390.84,0,1,0,0,0,0,0,0,0.0,346.4166666666667,77.15384615384616,664.6363636363636,0,0,0,0,0,0,13,1003,11,7311,-1,265,6,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39664-6,192.168.3.171,39664,142.250.180.46,443,6,09/03/2022 11:22:30 AM,273477,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313229266080876,273477.0,0.0,273477.0,273477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.656614633040438,3.656614633040438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.3.171-443-39656-6,142.250.180.46,443,192.168.3.171,39656,6,09/03/2022 11:22:30 AM,180155,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,172.0740473481169,16.65232716272099,90077.5,127366.1947476645,180139.0,16.0,0,0,0,0,0,16.0,16.0,0.0,16.0,16.0,0,1,0,0,32,76,5.550775720906996,11.101551441813992,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
142.250.180.42-192.168.3.171-443-57828-6,192.168.3.171,57828,142.250.180.42,443,6,09/03/2022 11:22:58 AM,337671,12,10,1615.0,2460.0,762.0,0.0,134.58333333333334,274.52950109177146,1222.0,0.0,246.0,420.77045734910826,12067.959641189205,65.15217474997853,16079.57142857143,36061.056801723695,143035.0,3.0,268918.0,24447.090909090904,62446.16735790042,208440.0,16.0,292331.0,32481.222222222223,51396.22303676064,143035.0,28.0,0,0,0,0,420,336,35.537549863624655,29.614624886353877,0.0,1222.0,177.17391304347822,338.6463229031289,114681.33201581026,0,1,0,0,0,0,0,0,0.0,185.22727272727272,134.58333333333334,246.0,0,0,0,0,0,0,12,1615,10,2460,-1,268,6,0,0,0,0,0,0,0,0,0,No Label
142.250.180.42-192.168.3.171-443-57828-6,142.250.180.42,443,192.168.3.171,57828,6,09/03/2022 11:22:59 AM,7025,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.3950177935943,2341.666666666667,3542.237475570114,6419.0,22.0,606.0,303.0,397.39401102683973,584.0,22.0,0,0,0,0,0,0,0,0,0,96,32,427.0462633451957,142.34875444839858,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,268,0,0,0,0,0,0,0,0,0,0,No Label
142.250.185.45-192.168.3.171-443-51662-6,192.168.3.171,51662,142.250.185.45,443,6,09/03/2022 11:22:55 AM,3110792,8,8,591.0,5384.0,517.0,0.0,73.875,180.9123209102765,1666.0,0.0,673.0,747.8395549848912,1920.732726585384,5.14338470717425,207386.13333333333,705733.6131482378,2755842.0,13.0,3036347.0,433763.8571428571,1025625.1321828765,2755842.0,43.0,354873.0,50696.14285714286,38166.87729532232,88018.0,51.0,0,0,0,0,256,272,2.571692353587125,2.571692353587125,0.0,1666.0,351.47058823529414,597.4428966067655,356938.01470588235,0,1,0,0,0,0,0,0,1.0,373.4375,73.875,673.0,0,0,0,0,0,0,8,591,8,5384,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
172.217.169.227-192.168.3.171-443-44840-6,192.168.3.171,44840,172.217.169.227,443,6,09/03/2022 11:22:53 AM,5546666,19,18,1058.0,8872.0,517.0,0.0,55.68421052631578,133.88264041132732,1880.0,0.0,492.88888888888886,656.8723476032094,1790.2646382529613,6.670673878686764,154074.05555555556,534423.8592282853,2820794.0,4.0,5485672.0,304759.55555555556,747270.0254692743,2869695.0,17.0,2725872.0,160345.41176470584,408947.30988249864,1686197.0,24.0,0,0,0,0,620,592,3.425481180947257,3.245192697739507,0.0,1880.0,261.3157894736843,506.57253717471707,256615.7354196301,0,1,0,0,0,0,0,0,0.0,268.3783783783784,55.68421052631579,492.8888888888889,0,0,0,0,0,0,19,1058,18,8872,-1,265,6,0,0,0,0,0,0,0,0,0,No Label
157.240.195.174-192.168.3.171-443-37488-6,192.168.3.171,37488,157.240.195.174,443,6,09/03/2022 11:22:58 AM,5481658,11,9,841.0,468.0,566.0,0.0,76.45454545454545,171.95892744278422,212.0,0.0,52.0,85.13518661517105,238.7963641657323,3.6485311560845273,288508.3157894737,591615.3736064085,1988286.0,2.0,4480015.0,448001.50000000006,735719.8838500138,1988292.0,22.0,5446482.0,680810.25,1085938.8913455424,2989929.0,24.0,0,0,0,0,360,320,2.00669213584649,1.6418390202380373,0.0,566.0,62.333333333333336,134.29867212051403,18036.13333333333,0,1,0,0,0,0,0,0,0.0,65.45,76.45454545454545,52.0,0,0,0,0,0,0,11,841,9,468,-1,261,4,0,0,0,0,0,0,0,0,0,No Label
