Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.185.46-192.168.137.142-443-52776-6,192.168.137.142,52776,142.250.185.46,443,6,29/10/2021 11:58:16 PM,119991148,1390,1840,12689.0,2139641.0,1176.0,0.0,9.128776978417275,68.58358161112385,1188.0,0.0,1162.8483695652162,158.07978157792397,17937.406516020666,26.91865236592286,37160.46701765251,781389.3638844475,3.0624316E7,0.0,1.19991123E8,86386.69762419013,1189963.0154063017,3.0624382E7,5.0,1.19991082E8,65248.005437737775,1039380.8647825697,3.0624383E7,0.0,0,0,0,0,58376,58880,11.584187860257826,15.334464505665036,0.0,1188.0,666.5174868461756,585.3570376584019,342642.8615362197,0,0,0,0,1,0,0,0,1.0,666.7238390092879,9.128776978417266,1162.8483695652174,0,0,0,0,0,0,1390,12689,1840,2139641,-1,1050,46,0,366705.3333333334,528166.353703389,972093.0,66.0,2.4309218E7,9946612.755063856,3.0624316E7,1.2843555E7,No Label
172.217.169.234-192.168.137.142-443-40090-6,192.168.137.142,40090,172.217.169.234,443,6,29/10/2021 11:58:16 PM,115749752,15,16,660.0,473.0,233.0,0.0,44.0,78.68472351279958,139.0,0.0,29.562500000000004,36.68418142287854,9.788357905077843,0.26781914832957915,3858325.0666666655,1.3311372264262628E7,5.7740897E7,7.0,1.15582325E8,8255880.357142855,1.891765282347059E7,5.7838267E7,99.0,1.15749702E8,7716646.800000001,1.835340115510661E7,5.7843499E7,104.0,0,1,0,0,504,512,0.12958991048205443,0.13822923784752472,0.0,233.0,36.625,59.15629925828257,3499.4677419354834,0,0,0,1,1,0,0,0,1.0,37.806451612903224,44.0,29.5625,0,0,0,0,0,0,15,660,16,473,-1,318,7,0,1200794.6666666667,990513.9023336994,2142015.0,167427.0,3.7212617E7,2.6727208420847267E7,5.7740897E7,6991374.0,No Label
192.168.137.142-192.168.137.1-33277-53-17,192.168.137.142,33277,192.168.137.1,53,17,29/10/2021 08:09:56 PM,2807,0,2,0.0,102.0,0,0,0,0,51.0,51.0,51.0,0.0,36337.72711079444,712.5044531528322,2807.0,0.0,2807.0,2807.0,0,0,0,0,0,2807.0,2807.0,0.0,2807.0,2807.0,0,0,0,0,0,16,0.0,712.5044531528322,51.0,51.0,51.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76.5,0.0,51.0,0,0,0,0,0,0,0,0,2,102,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
142.250.147.189-192.168.137.142-443-55676-6,192.168.137.142,55676,142.250.147.189,443,6,29/10/2021 11:59:03 PM,79794151,16,15,680.0,759.0,446.0,0.0,42.5,109.2831185499389,354.0,0.0,50.599999999999994,86.86919559232227,18.033903261907003,0.3884996533141884,2659805.0333333327,6787371.062547767,2.5431425E7,3.0,7.9630078E7,5308671.866666667,8966680.61611282,2.5431449E7,160.0,7.9794151E7,5699582.214285714,9269227.205898352,2.5431459E7,3.0,0,1,0,0,524,504,0.20051595009764564,0.18798370321654279,0.0,446.0,46.5625,95.93644989968536,9203.802419354839,0,0,0,1,1,0,0,0,0.0,48.064516129032256,42.5,50.6,0,0,0,0,0,0,16,680,15,759,-1,300,7,0,720400.2,1178526.8595877227,2771633.0,24.0,1.52056238E7,9876847.354932176,2.5431425E7,5103877.0,No Label
142.250.147.189-192.168.137.142-443-55676-6,192.168.137.142,55676,142.250.147.189,443,6,30/10/2021 12:00:23 AM,987,2,1,63.0,0.0,39.0,24.0,31.5,10.606601717798213,0.0,0.0,0.0,0.0,63829.78723404255,3039.51367781155,493.5,197.28279195104676,633.0,354.0,633.0,633.0,0.0,633.0,633.0,0,0,0,0,0,0,0,0,0,64,32,2026.3424518743668,1013.1712259371834,0.0,39.0,15.75,19.189841062395487,368.25,0,0,0,0,1,0,0,0,0.0,21.0,31.5,0.0,0,0,0,0,0,0,2,63,1,0,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
142.250.147.189-192.168.137.142-443-55676-6,142.250.147.189,443,192.168.137.142,55676,6,30/10/2021 12:00:23 AM,101256,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,237.02299123014933,29.627873903768666,50628.0,71543.6499068925,101217.0,39.0,0,0,0,0,0,101256.0,50628.0,71543.6499068925,101217.0,39.0,0,0,0,0,0,108,0.0,29.627873903768666,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.217.169.234-192.168.137.142-443-40094-6,192.168.137.142,40094,172.217.169.234,443,6,29/10/2021 11:58:22 PM,118276516,27,27,1481.0,3555.0,441.0,0.0,54.85185185185185,135.6572898332422,1188.0,0.0,131.66666666666669,289.87915253933505,42.57819024699713,0.45655724252141483,2231632.377358491,6602679.888039792,3.2360909E7,2.0,1.18201438E8,4546209.153846154,8931509.040421985,3.2360909E7,14.0,1.18276485E8,4549095.576923076,8947669.061432222,3.2470753E7,2.0,0,1,0,0,924,864,0.22827862126070741,0.22827862126070741,0.0,1188.0,92.2,225.51352098743024,50856.348148148136,0,0,0,1,1,0,0,0,1.0,93.9074074074074,54.851851851851855,131.66666666666666,0,0,0,0,0,0,27,1481,27,3555,-1,351,8,0,599924.8333333334,1053663.604025956,2669606.0,41.0,1.8550000333333336E7,9536195.453274386,3.2360909E7,5578243.0,No Label
192.168.137.142-192.168.137.1-49090-53-17,192.168.137.142,49090,192.168.137.1,53,17,29/10/2021 11:29:15 PM,17475,0,2,0.0,120.0,0,0,0,0,60.0,60.0,60.0,0.0,6866.9527896995705,114.4492131616595,17475.0,0.0,17475.0,17475.0,0,0,0,0,0,17475.0,17475.0,0.0,17475.0,17475.0,0,0,0,0,0,16,0.0,114.4492131616595,60.0,60.0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
149.154.167.91-192.168.137.142-443-54808-6,192.168.137.142,54808,149.154.167.91,443,6,29/10/2021 11:58:15 PM,107829979,28,22,2643.0,8402.0,393.0,0.0,94.39285714285714,130.3060043202337,1188.0,0.0,381.90909090909093,507.0932016419813,102.4297704815467,0.4636929401609176,2200611.8163265307,7939183.547638201,4.3892177E7,14.0,1.06592205E8,3947859.444444445,1.048148242061005E7,4.3892177E7,46.0,1.07829979E8,5134760.904761905,1.189382507432081E7,4.4082086E7,14.0,0,0,0,0,924,728,0.2596680464901139,0.20402489367080376,0.0,1188.0,216.56862745098042,372.1490161159619,138494.89019607846,0,1,0,0,0,0,0,0,0.0,220.9,94.39285714285714,381.90909090909093,0,0,0,0,0,0,28,2643,22,8402,-1,2283,11,0,2924608.25,2705486.4356719507,6804809.0,1025235.0,2.3979855E7,1.7776599952530798E7,4.3892177E7,7815576.0,No Label
172.217.169.234-192.168.137.142-443-40094-6,192.168.137.142,40094,172.217.169.234,443,6,30/10/2021 12:00:26 AM,12078397,4,6,78.0,170.0,39.0,0.0,19.5,22.516660498395403,53.0,0.0,28.333333333333332,22.606783642673868,20.532525963503268,0.8279244340122286,1342044.111111111,2589053.4788537803,5929514.0,11.0,1.1891364E7,3963788.0,3368179.464890195,5929514.0,74626.0,1.2078397E7,2415679.4,3263495.9703059695,6001157.0,11.0,0,1,0,0,128,192,0.3311697736048914,0.4967546604073371,0.0,53.0,26.09090909090909,21.087695679967243,444.6909090909091,0,0,0,1,1,0,0,0,1.0,28.7,19.5,28.333333333333332,0,0,0,0,0,0,4,78,6,170,-1,351,2,0,95011.5,28829.450575756728,115397.0,74626.0,5908369.0,29903.545776379095,5929514.0,5887224.0,No Label
172.217.169.234-192.168.137.142-443-40090-6,192.168.137.142,40090,172.217.169.234,443,6,30/10/2021 12:00:17 AM,21083135,14,11,452.0,348.0,233.0,0.0,32.28571428571429,60.686367207431076,69.0,0.0,31.636363636363637,22.641875926136187,37.94502098478239,1.1857819057744496,878463.9583333334,2007156.4617897386,5905780.0,5.0,2.0981773E7,1613982.5384615385,2553862.6028949306,5952009.0,18.0,2.1082261E7,2108226.1,2802751.013200719,6023619.0,5.0,0,1,0,0,448,352,0.6640378672336918,0.5217440385407578,0.0,233.0,32.269230769230774,46.066523804001264,2122.124615384615,0,0,0,1,1,0,0,0,0.0,33.56,32.285714285714285,31.636363636363637,0,0,0,0,0,0,14,452,11,348,-1,327,7,0,1115859.6666666667,1744383.2580084954,3130064.0,98335.0,5887713.333333333,16336.870365321913,5905780.0,5873980.0,No Label
172.217.169.234-192.168.137.142-443-40094-6,192.168.137.142,40094,172.217.169.234,443,6,30/10/2021 12:00:38 AM,1544,2,1,63.0,0.0,39.0,24.0,31.5,10.606601717798213,0.0,0.0,0.0,0.0,40803.108808290155,1943.0051813471503,772.0,618.0113267570425,1209.0,335.0,1209.0,1209.0,0.0,1209.0,1209.0,0,0,0,0,0,0,0,0,0,64,32,1295.3367875647668,647.6683937823834,0.0,39.0,15.75,19.189841062395487,368.25,0,0,0,0,1,0,0,0,0.0,21.0,31.5,0.0,0,0,0,0,0,0,2,63,1,0,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-192.168.137.1-42732-53-17,192.168.137.142,42732,192.168.137.1,53,17,29/10/2021 10:33:20 PM,47963,1,3,27.0,125.0,27.0,27.0,27.0,0.0,55.0,27.0,41.666666666666664,14.047538337136986,3169.1095219231493,83.39761899797762,15987.666666666668,22098.500499656835,41210.0,27.0,0,0,0,0,0,47963.0,23981.5,24402.962125528942,41237.0,6726.0,0,0,0,0,8,24,20.849404749494404,62.548214248483205,27.0,55.0,35.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,3.0,44.75,27.0,41.666666666666664,0,0,0,0,0,0,1,27,3,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-108.139.243.102-51778-443-6,192.168.137.142,51778,108.139.243.102,443,6,30/10/2021 12:00:36 AM,6610165,9,7,601.0,3824.0,513.0,0.0,66.77777777777777,168.7111272099278,2376.0,0.0,546.2857142857142,916.0898271613823,669.4235317877844,2.4205144652213675,440677.6666666666,1126764.37473671,4369220.0,4.0,5594463.0,699307.8749999999,1569483.3627266772,4540670.0,13.0,2240855.0,373475.8333333333,475557.39493500325,1197325.0,4.0,0,0,0,0,296,240,1.3615393866870191,1.0589750785343481,0.0,2376.0,260.29411764705884,624.517790449748,390022.4705882353,0,1,0,0,0,0,0,0,0.0,276.5625,66.77777777777777,546.2857142857143,0,0,0,0,0,0,9,601,7,3824,-1,5,3,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-108.139.243.102-51778-443-6,108.139.243.102,443,192.168.137.142,51778,6,30/10/2021 12:00:43 AM,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,76923.07692307692,76923.07692307692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,5,0,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-13.107.42.14-41194-443-6,192.168.137.142,41194,13.107.42.14,443,6,29/10/2021 11:58:53 PM,119068282,69,57,13149.0,13522.0,1200.0,0.0,190.56521739130437,349.4347316932806,3600.0,0.0,237.22807017543866,563.876221775408,223.99752101907376,1.0582163266620408,952546.256,2555641.6719335555,1.6128009E7,1.0,1.1805052E8,1736037.0588235294,3273035.032771689,1.6128009E7,13.0,1.19068254E8,2126218.8214285714,4925055.295021852,3.1581688E7,1.0,0,0,0,0,1528,1172,0.5794994169815938,0.47871690968044706,0.0,3600.0,210.00787401574811,456.1840775782518,208103.91263592045,0,1,0,0,0,0,0,0,0.0,211.67460317460316,190.56521739130434,237.2280701754386,0,0,0,0,0,0,69,13149,57,13522,-1,2047,30,0,2575136.727272727,3336725.745421223,1.010274E7,42.0,7551297.249999999,3858474.09374712,1.6128009E7,5068413.0,No Label
192.168.137.142-192.168.137.1-46557-53-17,192.168.137.142,46557,192.168.137.1,53,17,29/10/2021 10:21:35 PM,5034832,3,3,114.0,208.0,38.0,38.0,38.0,0.0,85.0,38.0,69.33333333333333,27.13546265191241,63.95446759693273,1.191698153980113,1006966.4,2190232.988458374,4924551.0,62.0,5034770.0,2517385.0,3515613.2936931504,5003299.0,31471.0,5034746.0,2517373.0,3448648.867301222,4955936.0,78810.0,0,0,0,0,24,24,0.5958490769900565,0.5958490769900565,38.0,85.0,51.42857142857142,22.933651714290527,525.9523809523808,0,0,0,0,0,0,0,0,1.0,60.0,38.0,69.33333333333333,0,0,0,0,0,0,3,114,3,208,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-192.168.137.1-35150-53-17,192.168.137.142,35150,192.168.137.1,53,17,29/10/2021 10:09:25 PM,6676,0,2,0.0,66.0,0,0,0,0,33.0,33.0,33.0,0.0,9886.15937687238,299.58058717795086,6676.0,0.0,6676.0,6676.0,0,0,0,0,0,6676.0,6676.0,0.0,6676.0,6676.0,0,0,0,0,0,16,0.0,299.58058717795086,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,49.5,0.0,33.0,0,0,0,0,0,0,0,0,2,66,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
149.154.165.120-192.168.137.142-80-33472-6,192.168.137.142,33472,149.154.165.120,80,6,30/10/2021 12:00:56 AM,249494,3,2,353.0,0.0,225.0,0.0,117.66666666666667,112.85536466350784,0.0,0.0,0.0,0.0,1414.8636840966117,20.040562097685715,62373.5,79104.47691291984,165026.0,34.0,84434.0,42217.0,59466.26608422627,84266.0,168.0,165026.0,165026.0,0.0,165026.0,165026.0,0,0,0,0,96,80,12.02433725861143,8.016224839074287,0.0,225.0,58.833333333333336,96.16738878989419,9248.166666666668,0,1,0,0,0,0,0,0,0.0,70.6,117.66666666666667,0.0,0,0,0,0,0,0,3,353,2,0,-1,28960,2,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-192.168.137.1-49316-53-17,192.168.137.142,49316,192.168.137.1,53,17,29/10/2021 11:28:21 PM,5004959,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,8.791280807694928,0.39960367307704214,5004959.0,0.0,5004959.0,5004959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.19980183653852107,0.19980183653852107,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,5004959.0,0.0,5004959.0,5004959.0,No Label
192.168.137.142-192.168.137.1-57042-53-17,192.168.137.142,57042,192.168.137.1,53,17,29/10/2021 11:17:40 PM,5001525,1,1,47.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,47.0,0.0,18.794267748336758,0.3998780371986544,5001525.0,0.0,5001525.0,5001525.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1999390185993272,0.1999390185993272,47.0,47.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,70.5,47.0,47.0,0,0,0,0,0,0,1,47,1,47,-1,-1,1,0,0,0,0,0,5001525.0,0.0,5001525.0,5001525.0,No Label
192.168.137.142-192.168.137.1-50548-53-17,192.168.137.142,50548,192.168.137.1,53,17,29/10/2021 11:26:11 PM,5004603,1,1,43.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,17.18418024366768,0.399632098689946,5004603.0,0.0,5004603.0,5004603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.199816049344973,0.199816049344973,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,64.5,43.0,43.0,0,0,0,0,0,0,1,43,1,43,-1,-1,1,0,0,0,0,0,5004603.0,0.0,5004603.0,5004603.0,No Label
192.168.137.142-192.168.137.1-49983-53-17,192.168.137.142,49983,192.168.137.1,53,17,29/10/2021 09:38:14 PM,204321,0,2,0.0,114.0,0,0,0,0,65.0,49.0,57.0,11.313708498984761,557.9455856226232,9.788519046010933,204321.0,0.0,204321.0,204321.0,0,0,0,0,0,204321.0,204321.0,0.0,204321.0,204321.0,0,0,0,0,0,16,0.0,9.788519046010933,49.0,65.0,54.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,81.5,0.0,57.0,0,0,0,0,0,0,0,0,2,114,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.137.142-192.168.137.1-49227-53-17,192.168.137.142,49227,192.168.137.1,53,17,29/10/2021 10:32:29 PM,5002525,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,25.587078525344698,0.7995962039170218,1667508.3333333335,2888121.6868120935,5002424.0,50.0,5002475.0,2501237.5,3537211.8703244934,5002424.0,51.0,0,0,0,0,0,0,0,0,0,24,8,0.5996971529377664,0.19989905097925545,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,50.0,0.0,50.0,50.0,5002424.0,0.0,5002424.0,5002424.0,No Label
