Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
178.62.197.130-192.168.1.14-443-36370-6,192.168.1.14,36370,178.62.197.130,443,6,05/03/2022 12:00:51 AM,9819870,107,126,879.0,139890.0,517.0,0.0,8.214953271028039,52.70548788822215,1188.0,0.0,1110.2380952380943,280.44337549163635,14335.118489348637,23.72740168658037,42327.02586206898,95424.20910119229,1000368.0,4.0,8819502.0,83202.84905660382,91320.87529499299,316923.0,15.0,9816288.0,78530.304,141007.72776788395,1191503.0,4.0,0,0,0,0,4084,4048,10.896274594266522,12.83112709231385,0.0,1188.0,601.5769230769231,588.7375054135931,346611.8502806206,0,1,0,0,0,0,0,0,1.0,604.1587982832618,8.214953271028037,1110.2380952380952,0,0,0,0,0,0,107,879,126,139890,-1,505,6,0,0,0,0,0,0,0,0,0,No Label
178.62.197.130-192.168.1.14-443-36370-6,178.62.197.130,443,192.168.1.14,36370,6,05/03/2022 12:01:01 AM,233,3,3,70.0,0.0,46.0,0.0,23.333333333333336,23.00724523564986,0.0,0.0,0.0,0.0,300429.1845493562,25751.07296137339,46.6,22.711230702011726,68.0,16.0,179.0,89.5,61.518289963229634,133.0,46.0,217.0,108.5,14.849242404917497,119.0,98.0,0,0,0,0,96,72,12875.536480686695,12875.536480686695,0.0,46.0,10.0,18.2208671582886,332.0,0,0,0,0,1,0,0,0,1.0,11.666666666666666,23.333333333333332,0.0,0,0,0,0,0,0,3,70,3,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56306-6,192.168.1.14,56306,151.101.2.49,443,6,05/03/2022 12:01:04 AM,923144,29,42,942.0,36758.0,517.0,0.0,32.48275862068966,99.53557177844053,1188.0,0.0,875.1904761904765,518.4704633539884,40838.69905453537,76.91107779501357,13187.771428571428,42859.57164710218,190636.0,10.0,765869.0,27352.46428571429,59075.25140867939,190684.0,39.0,919200.0,22419.512195121948,57986.6443675274,206131.0,10.0,0,0,0,0,1000,1360,31.414383888104133,45.496693906909435,0.0,1188.0,523.6111111111112,578.4801980993941,334639.3395931143,0,1,0,0,0,0,0,0,1.0,530.9859154929577,32.48275862068966,875.1904761904761,0,0,0,0,0,0,29,942,42,36758,-1,287,7,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56306-6,151.101.2.49,443,192.168.1.14,56306,6,05/03/2022 12:01:05 AM,191356,3,2,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,162.00171408265223,26.129308723008425,47839.0,95218.33655691883,190666.0,47.0,690.0,345.0,343.6538956566621,588.0,102.0,191301.0,191301.0,0.0,191301.0,191301.0,0,0,0,0,96,52,15.677585233805054,10.45172348920337,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,0,0,0,0,1,0,0,0,0.0,6.2,10.333333333333334,0.0,0,0,0,0,0,0,3,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.14-52.55.173.105-35172-443-6,192.168.1.14,35172,52.55.173.105,443,6,05/03/2022 12:01:05 AM,1442046,35,36,990.0,33634.0,517.0,0.0,28.28571428571429,94.7003234445596,1188.0,0.0,934.2777777777778,477.2281042563015,24010.32976756636,49.235599973925936,20600.657142857144,65830.86624705212,269420.0,2.0,1173221.0,34506.49999999999,81192.53239032853,270546.0,24.0,1438636.0,41103.885714285694,101922.33692051754,317694.0,7.0,0,0,0,0,1328,1168,24.2710704096818,24.96452956424414,0.0,1188.0,480.88888888888886,570.1155690983412,325031.76212832547,0,1,0,0,0,0,0,0,1.0,487.6619718309859,28.285714285714285,934.2777777777778,0,0,0,0,0,0,35,990,36,33634,-1,114,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.14-102.132.96.63-44074-443-6,192.168.1.14,44074,102.132.96.63,443,6,04/03/2022 11:59:07 PM,110784376,22,23,451.0,448.0,41.0,0.0,20.5,20.982418944485516,41.0,0.0,19.478260869565215,19.085619444105483,8.114862695078953,0.40619446193387415,2517826.727272727,4447298.832483121,1.0677381E7,12.0,1.10375469E8,5255974.714285714,5242142.647902402,1.0677381E7,44565.0,1.10784338E8,5035651.7272727275,5295064.006783508,1.0921035E7,4443.0,0,1,0,0,704,736,0.19858395916767183,0.20761050276620235,0.0,41.0,20.43478260869565,19.834484195083675,393.4067632850241,0,0,0,1,1,0,0,0,1.0,20.88888888888889,20.5,19.47826086956522,0,0,0,0,0,0,22,451,23,448,-1,324,11,0,384179.3,83609.82513244348,559785.0,327206.0,1.06191679E7,83926.54456057248,1.0677381E7,1.0443077E7,No Label
151.101.2.49-192.168.1.14-443-56308-6,192.168.1.14,56308,151.101.2.49,443,6,05/03/2022 12:01:07 AM,975128,21,18,958.0,8452.0,517.0,0.0,45.61904761904762,116.07862688302106,1188.0,0.0,469.55555555555554,564.4197668425641,9650.015177494646,39.9947494072573,25661.26315789473,75672.64836217304,372265.0,6.0,756100.0,37805.0,92409.61359022521,372316.0,22.0,971212.0,57130.11764705883,111013.31852748703,372305.0,6.0,0,0,0,0,696,592,21.53563429621547,18.459115111041832,0.0,1188.0,235.24999999999997,438.0567080723447,191893.67948717944,0,1,0,0,0,0,0,0,0.0,241.28205128205127,45.61904761904762,469.55555555555554,0,0,0,0,0,0,21,958,18,8452,-1,287,7,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56308-6,151.101.2.49,443,192.168.1.14,56308,6,05/03/2022 12:01:08 AM,12962,4,2,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,2391.606233605925,462.89152908501774,2592.4,5420.22871288657,12279.0,28.0,12378.0,4126.0,7090.151408820548,12313.0,28.0,683.0,683.0,0.0,683.0,683.0,0,0,0,0,128,52,308.5943527233452,154.2971763616726,0.0,31.0,4.428571428571429,11.716898663286045,137.2857142857143,0,0,0,0,1,0,0,0,0.0,5.166666666666667,7.75,0.0,0,0,0,0,0,0,4,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56310-6,192.168.1.14,56310,151.101.2.49,443,6,05/03/2022 12:01:08 AM,1142338,23,23,950.0,14306.0,517.0,0.0,41.30434782608696,111.0472605296783,1188.0,0.0,622.0,584.0789174573773,13355.066538975329,40.26829187158266,25385.288888888885,83963.70866593122,487661.0,13.0,654587.0,29753.95454545453,62689.767243889764,225186.0,26.0,1136865.0,51675.68181818181,121957.55976192873,487661.0,30.0,0,0,0,0,784,752,20.13414593579133,20.13414593579133,0.0,1188.0,324.59574468085106,505.66553904018707,255697.63737280297,0,1,0,0,0,0,0,0,1.0,331.6521739130435,41.30434782608695,622.0,0,0,0,0,0,0,23,950,23,14306,-1,287,7,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56310-6,151.101.2.49,443,192.168.1.14,56310,6,05/03/2022 12:01:09 AM,57161,4,2,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,542.3278109200329,104.96667308129669,11432.2,18196.06140624943,41813.0,61.0,15348.0,5116.0,8689.744012340065,15150.0,71.0,57100.0,57100.0,0.0,57100.0,57100.0,0,0,0,0,128,52,69.9777820541978,34.9888910270989,0.0,31.0,4.428571428571429,11.716898663286045,137.2857142857143,0,0,0,0,1,0,0,0,0.0,5.166666666666667,7.75,0.0,0,0,0,0,0,0,4,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
185.199.110.133-192.168.1.14-443-44598-6,192.168.1.14,44598,185.199.110.133,443,6,05/03/2022 12:01:09 AM,693167,28,28,912.0,23390.0,517.0,0.0,32.57142857142857,102.1565351407225,1188.0,0.0,835.3571428571428,530.2101061030021,35059.372416748054,80.7886122680393,12603.036363636362,45598.27905011314,244141.0,11.0,502691.0,18618.185185185186,54457.595447521606,244881.0,24.0,691694.0,25618.2962962963,70097.78665210634,291541.0,32.0,0,0,0,0,968,912,40.39430613401965,40.39430613401965,0.0,1188.0,426.35087719298247,552.26182620811,304993.1246867167,0,1,0,0,0,0,0,0,1.0,433.9642857142857,32.57142857142857,835.3571428571429,0,0,0,0,0,0,28,912,28,23390,-1,287,6,0,0,0,0,0,0,0,0,0,No Label
185.199.110.133-192.168.1.14-443-44598-6,185.199.110.133,443,192.168.1.14,44598,6,05/03/2022 12:01:10 AM,48588,2,2,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,493.9491232403063,82.32485387338437,16196.0,27921.53117219756,48437.0,57.0,151.0,151.0,0.0,151.0,151.0,48531.0,48531.0,0.0,48531.0,48531.0,0,0,0,0,64,52,41.162426936692185,41.162426936692185,0.0,24.0,4.8,10.73312629199899,115.2,0,0,0,0,1,0,0,0,1.0,6.0,12.0,0.0,0,0,0,0,0,0,2,24,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56312-6,192.168.1.14,56312,151.101.2.49,443,6,05/03/2022 12:01:10 AM,1208358,36,42,942.0,36720.0,517.0,0.0,26.166666666666664,89.97698118328455,1188.0,0.0,874.2857142857141,512.9837293913024,31167.915468760086,64.55040641928964,15692.961038961037,61314.849821367745,435101.0,2.0,1040774.0,29736.400000000005,85424.91556097672,435754.0,19.0,1201265.0,29299.14634146342,87632.76411381789,472508.0,9.0,0,0,0,0,1284,1360,29.792495270441375,34.75791114884827,0.0,1188.0,476.73417721518985,568.9200004340379,323669.9668938656,0,1,0,0,0,0,0,0,1.0,482.84615384615387,26.166666666666668,874.2857142857143,0,0,0,0,0,0,36,942,42,36720,-1,287,7,0,0,0,0,0,0,0,0,0,No Label
151.101.2.49-192.168.1.14-443-56312-6,151.101.2.49,443,192.168.1.14,56312,6,05/03/2022 12:01:11 AM,148709,3,2,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,208.4608194527567,33.622712814960764,37177.25,74252.50013916478,148556.0,46.0,153.0,76.5,43.1335136523794,107.0,46.0,148659.0,148659.0,0.0,148659.0,148659.0,0,0,0,0,96,52,20.173627688976456,13.449085125984304,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,0,0,0,0,1,0,0,0,0.0,6.2,10.333333333333334,0.0,0,0,0,0,0,0,3,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.14-196.189.186.17-47207-443-17,192.168.1.14,47207,196.189.186.17,443,17,04/03/2022 11:59:12 PM,107514135,3966,7325,185608.0,9843310.0,1204.0,29.0,46.799798285426085,48.790012621552584,1357.0,28.0,1343.7965870307141,129.79929624907552,93279.99523039459,105.01874939513768,9522.95261293185,308027.54789292987,1.7478356E7,-1.0,1.07464477E8,27103.272887768002,519440.41195591557,1.7478356E7,73.0,1.07514135E8,14679.701665756398,383197.0016067853,1.7509767E7,1.0,0,0,0,0,31728,58600,36.88817289001116,68.13057650512651,28.0,1357.0,888.250265674813,628.5727666957469,395103.7230315458,0,0,0,0,0,0,0,0,1.0,888.3289345496413,46.79979828542612,1343.7965870307166,0,0,0,0,0,0,3966,185608,7325,9843310,-1,-1,3966,0,6579630.4,6554075.889351396,1.3573804E7,464250.0,1.41301808E7,4009191.5449884282,1.7478356E7,7587209.0,No Label
185.199.109.133-192.168.1.14-443-48026-6,192.168.1.14,48026,185.199.109.133,443,6,05/03/2022 12:01:12 AM,938079,16,14,914.0,5795.0,517.0,0.0,57.12499999999999,130.4913151643945,1188.0,0.0,413.92857142857144,542.7364375637043,7151.849684301642,31.980248998218702,32347.551724137928,80307.84711105944,345677.0,12.0,748244.0,49882.93333333334,99335.92938427714,345740.0,61.0,931356.0,71642.76923076925,117947.338605098,346083.0,12.0,0,0,0,0,548,464,17.056132799049973,14.924116199168727,0.0,1188.0,216.41935483870967,411.6514524200904,169456.91827956992,0,1,0,0,0,0,0,0,0.0,223.63333333333333,57.125,413.92857142857144,0,0,0,0,0,0,16,914,14,5795,-1,287,7,0,0,0,0,0,0,0,0,0,No Label
185.199.109.133-192.168.1.14-443-48026-6,185.199.109.133,443,192.168.1.14,48026,6,05/03/2022 12:01:12 AM,155552,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714873482822465,51850.66666666667,83346.71635003584,147993.0,16.0,7559.0,3779.5,5322.392741991143,7543.0,16.0,0,0,0,0,0,0,0,0,0,96,32,19.286155112116848,6.428718370705616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,287,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.14-8.8.8.8-47054-53-17,192.168.1.14,47054,8.8.8.8,53,17,04/03/2022 10:07:51 PM,229647,0,2,0.0,78.0,0,0,0,0,47.0,31.0,39.0,11.313708498984761,339.6517263452168,8.709018624236329,229647.0,0.0,229647.0,229647.0,0,0,0,0,0,229647.0,229647.0,0.0,229647.0,229647.0,0,0,0,0,0,16,0.0,8.709018624236329,31.0,47.0,36.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,54.5,0.0,39.0,0,0,0,0,0,0,0,0,2,78,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.21.37-192.168.1.14-443-37476-6,192.168.1.14,37476,172.217.21.37,443,6,04/03/2022 11:58:37 PM,119391671,23,22,3622.0,2098.0,1188.0,0.0,157.47826086956516,354.2045979842745,762.0,0.0,95.36363636363637,201.6041726359909,47.909539686399064,0.37691071431607653,2713447.0681818184,1.2410687617809724E7,5.9832636E7,6.0,1.19175298E8,5417059.000000001,1.73683126012156E7,5.9832636E7,12.0,1.19391611E8,5685314.80952381,1.775449863311189E7,5.9987833E7,7.0,0,0,0,0,760,720,0.19264325398377244,0.1842674603323041,0.0,1188.0,124.34782608695656,285.69052544405884,81619.07632850241,0,1,0,0,0,0,0,0,0.0,127.11111111111111,157.47826086956522,95.36363636363636,0,0,0,0,0,0,23,3622,22,2098,-1,298,11,0,689812.5,738599.1959002528,1212081.0,167544.0,5.8928418E7,1278757.3589418752,5.9832636E7,5.80242E7,No Label
172.217.21.37-192.168.1.14-443-37476-6,192.168.1.14,37476,172.217.21.37,443,6,05/03/2022 12:01:28 AM,1437,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,43841.336116910235,2087.6826722338205,718.5,897.3185053257288,1353.0,84.0,84.0,84.0,0.0,84.0,84.0,0,0,0,0,0,0,1,0,0,64,32,1391.7884481558804,695.8942240779402,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
172.217.21.37-192.168.1.14-443-37476-6,172.217.21.37,443,192.168.1.14,37476,6,05/03/2022 12:01:28 AM,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48780.487804878045,41.0,0.0,41.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,24390.243902439022,24390.243902439022,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,298,0,0,0,0,0,0,0,0,0,0,No Label
142.250.181.99-192.168.1.14-443-44958-6,192.168.1.14,44958,142.250.181.99,443,6,04/03/2022 11:59:29 PM,118029029,10,11,156.0,396.0,39.0,0.0,15.6,20.139513400278567,102.0,0.0,35.99999999999999,35.11694747554235,4.676815565431789,0.17792233129360066,5901451.45,1.7943903865247104E7,5.8853434E7,3.0,1.17627223E8,1.3069691444444444E7,2.573190586443685E7,5.8853434E7,7.0,1.18029029E8,1.18029029E7,2.473263458318946E7,5.9413124E7,8.0,0,1,0,0,344,364,0.08472491966361936,0.0931974116299813,0.0,102.0,29.727272727272723,33.54766590160763,1125.4458874458874,0,0,0,1,1,0,0,0,1.0,31.142857142857142,15.6,36.0,0,0,0,0,0,0,10,156,11,396,-1,267,4,0,334398.0,249010.48142196744,510475.0,158321.0,5.83670115E7,687905.2965434268,5.8853434E7,5.7880589E7,No Label
