Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.6-34.107.254.252-46402-443-6,192.168.1.6,46402,34.107.254.252,443,6,01/02/2022 11:59:46 PM,51771982,3,2,63.0,78.0,39.0,0.0,21.0,19.672315572906,39.0,39.0,39.0,0.0,2.7234808201857135,0.09657733404913878,1.29429955E7,2.5815308992344864E7,5.166594E7,754.0,5.1666694E7,2.5833347E7,3.653280337186428E7,5.166594E7,754.0,61747.0,61747.0,0.0,61747.0,61747.0,0,1,0,0,96,64,0.057946400429483264,0.038630933619655514,0.0,39.0,30.0,15.874507866387544,252.0,0,0,0,1,1,0,0,0,0.0,36.0,21.0,39.0,0,0,0,0,0,0,3,63,2,78,-1,292,2,0,105288.0,0.0,105288.0,105288.0,5.166594E7,0.0,5.166594E7,5.166594E7,No Label
192.168.1.6-34.107.254.252-46402-443-6,34.107.254.252,443,192.168.1.6,46402,6,02/02/2022 12:00:38 AM,67,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29850.746268656716,67.0,0.0,67.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.373134328358,14925.373134328358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,292,0,0,0,0,0,0,0,0,0,0,No Label
142.250.185.42-192.168.1.6-443-46250-6,192.168.1.6,46250,142.250.185.42,443,6,02/02/2022 12:01:15 AM,303554,15,12,1611.0,3484.0,756.0,0.0,107.4,247.69012899185142,1188.0,0.0,290.33333333333337,449.69612635712804,16784.493039129775,88.94628303366123,11675.153846153848,32435.123430864023,127343.0,3.0,201889.0,14420.642857142859,48851.87010609356,183914.0,16.0,303194.0,27563.090909090904,49438.28017124897,138818.0,3.0,0,0,0,0,504,400,49.41460168536735,39.53168134829388,0.0,1188.0,181.96428571428572,351.7592276441433,123734.55423280424,0,1,0,0,0,0,0,0,0.0,188.7037037037037,107.4,290.3333333333333,0,0,0,0,0,0,15,1611,12,3484,-1,268,7,0,0,0,0,0,0,0,0,0,No Label
142.250.185.42-192.168.1.6-443-46250-6,142.250.185.42,443,192.168.1.6,46250,6,02/02/2022 12:01:15 AM,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173913.04347826086,7.666666666666666,9.814954576223638,19.0,2.0,4.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,96,32,130434.78260869565,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,268,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-52.218.20.211-54778-443-6,192.168.1.6,54778,52.218.20.211,443,6,02/02/2022 12:01:09 AM,6764194,29,27,1093.0,14548.0,517.0,0.0,37.689655172413794,122.25444877919749,2400.0,0.0,538.8148148148148,637.6656971411754,2312.322798547765,8.278887329369915,122985.34545454547,812525.0425085762,6026768.0,2.0,6543849.0,233708.89285714287,1137009.8281336965,6026788.0,4.0,6764002.0,260153.9230769231,1178691.308547914,6026784.0,4.0,0,0,0,0,748,572,4.287280938423706,3.9916063909462087,0.0,2400.0,274.40350877193,510.22536546010457,260329.92355889725,0,1,0,0,0,0,0,0,0.0,279.30357142857144,37.689655172413794,538.8148148148148,0,0,0,0,0,0,29,1093,27,14548,-1,123,4,0,737234.0,0.0,737234.0,737234.0,6026768.0,0.0,6026768.0,6026768.0,No Label
192.168.1.6-196.188.31.81-50668-443-6,192.168.1.6,50668,196.188.31.81,443,6,01/02/2022 11:59:46 PM,111150411,5,3,102.0,117.0,39.0,0.0,20.4,19.60357110324545,39.0,39.0,39.0,0.0,1.970303105761795,0.07197454267622996,1.5878630142857142E7,2.721878803762109E7,5.9979116E7,49.0,1.11124296E8,2.7781074E7,3.226421047952814E7,5.9979116E7,350.0,6.0036457E7,3.00182285E7,4.241532297239775E7,6.0010391E7,26066.0,0,1,0,0,160,96,0.044984089172643724,0.026990453503586233,0.0,39.0,28.666666666666668,16.977926846349646,288.25000000000006,0,0,0,1,1,0,0,0,0.0,32.25,20.4,39.0,0,0,0,0,0,0,5,102,3,117,-1,123,3,0,28698.5,3653.620738390891,31282.0,26115.0,5.5546332E7,6268903.251870458,5.9979116E7,5.1113548E7,No Label
192.168.1.6-196.188.31.81-50668-443-6,196.188.31.81,443,192.168.1.6,50668,6,02/02/2022 12:01:37 AM,12928,1,2,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,19.5,27.577164466275352,3016.707920792079,232.05445544554456,6464.0,9053.795226312555,12866.0,62.0,0,0,0,0,0,62.0,62.0,0.0,62.0,62.0,0,1,0,0,32,52,77.35148514851485,154.7029702970297,0.0,39.0,19.5,22.516660498395403,507.0,0,0,0,1,1,0,0,0,2.0,26.0,0.0,19.5,0,0,0,0,0,0,1,0,2,39,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-102.132.96.35-41992-443-6,192.168.1.6,41992,102.132.96.35,443,6,01/02/2022 11:59:46 PM,91679654,10,8,1477.0,1173.0,1029.0,0.0,147.7,325.16903296593296,957.0,0.0,146.625,327.69626071365883,28.904995649307317,0.19633581950472895,5392920.823529413,1.5920243366930604E7,5.9959741E7,17.0,9.1634225E7,1.0181580555555556E7,2.1262441053488903E7,5.9959741E7,54.0,9.1679637E7,1.3097091E7,2.3656427271275267E7,6.0009236E7,12319.0,0,1,0,0,332,256,0.10907545528040496,0.08726036422432397,0.0,1029.0,141.52631578947367,308.6177730211943,95244.9298245614,0,0,0,1,1,0,0,0,0.0,149.38888888888889,147.7,146.625,0,0,0,0,0,0,10,1477,8,1173,-1,1496,4,0,47464.0,2877.9245994292482,49499.0,45429.0,4.5424242E7,2.055629982166056E7,5.9959741E7,3.0888743E7,No Label
192.168.1.6-102.132.96.18-56056-443-6,192.168.1.6,56056,102.132.96.18,443,6,02/02/2022 12:00:25 AM,111996652,22,24,410.0,685.0,41.0,0.0,18.636363636363633,20.89553484894265,237.0,0.0,28.541666666666664,48.16545683250662,9.777077979081017,0.4107265635047733,2488814.488888889,4255307.958088985,1.0991984E7,6.0,1.11708502E8,5319452.476190476,4907986.2848095205,1.0991984E7,360333.0,1.11996595E8,4869417.173913042,4962432.259830462,1.1050319E7,63851.0,0,1,0,0,704,768,0.19643444341532637,0.21429212008944695,0.0,237.0,24.170212765957448,37.28347293777193,1390.0573543015723,0,0,0,1,1,0,0,0,1.0,24.695652173913043,18.636363636363637,28.541666666666668,0,0,0,0,0,0,22,410,24,685,-1,399,10,0,950424.9,1295498.5250896402,4597477.0,288150.0,1.0213207E7,1191585.4486068364,1.0991984E7,6857018.0,No Label
192.168.1.1-224.0.0.1-0-0-0,192.168.1.1,0,224.0.0.1,0,0,01/02/2022 11:59:29 PM,119965528,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025007183730312927,5.9982764E7,71266.46404866737,6.0033157E7,5.9932371E7,6.0033157E7,6.0033157E7,0.0,6.0033157E7,6.0033157E7,0,0,0,0,0,0,0,0,0,0,0,0.016671455820208618,0.008335727910104309,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.9982764E7,71266.46404866737,6.0033157E7,5.9932371E7,No Label
192.168.1.6-102.132.96.13-36760-443-6,192.168.1.6,36760,102.132.96.13,443,6,02/02/2022 12:00:38 AM,118506467,29,31,1616.0,598.0,579.0,0.0,55.724137931034484,144.56459173070704,52.0,0.0,19.29032258064516,19.48878916777044,18.682524726688545,0.5063014831080906,2008584.1864406778,3973147.9573072763,1.0758699E7,20.0,1.18226617E8,4222379.178571429,4934365.43805039,1.0758699E7,96.0,1.18506406E8,3950213.533333334,4912366.579960977,1.081538E7,119.0,0,1,0,0,928,992,0.2447123835022438,0.2615890996058468,0.0,579.0,36.91803278688521,101.361941424772,10274.24316939891,0,0,0,1,1,0,0,0,1.0,37.53333333333333,55.724137931034484,19.29032258064516,0,0,0,0,0,0,29,1616,31,598,-1,1210,14,0,566800.8181818182,614565.547027462,2384627.0,265872.0,1.0126936363636363E7,1454251.9334939374,1.0758699E7,5779442.0,No Label
192.168.1.6-52.218.89.32-37008-443-6,192.168.1.6,37008,52.218.89.32,443,6,02/02/2022 12:04:09 AM,6698456,25,23,1093.0,13592.0,517.0,0.0,43.720000000000006,131.00589045280879,3600.0,0.0,590.9565217391305,917.5631005430967,2192.2962545398523,7.165830454062847,142520.3404255319,869220.9757208456,5963851.0,2.0,6532712.0,272196.3333333334,1214141.9147731157,5963907.0,6.0,6698032.0,304456.00000000006,1266379.5939146106,5963904.0,5.0,0,0,0,0,620,492,3.7322033614910657,3.4336270925717804,0.0,3600.0,299.6938775510205,686.3740538778654,471109.3418367349,0,1,0,0,0,0,0,0,0.0,305.9375,43.72,590.9565217391304,0,0,0,0,0,0,25,1093,23,13592,-1,123,4,0,734181.0,0.0,734181.0,734181.0,5963851.0,0.0,5963851.0,5963851.0,No Label
192.168.1.6-52.218.89.32-37008-443-6,52.218.89.32,443,192.168.1.6,37008,6,02/02/2022 12:04:15 AM,12051,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.9613310098747,12051.0,0.0,12051.0,12051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,82.98066550493735,82.98066550493735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,123,0,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,01/02/2022 11:56:31 PM,2102735,2,1,584.0,280.0,292.0,292.0,292.0,0.0,280.0,280.0,280.0,0.0,410.89343164973235,1.4267133043393485,1051367.5,330245.0297650216,1284886.0,817849.0,817849.0,817849.0,0.0,817849.0,817849.0,0,0,0,0,0,0,0,0,0,16,8,0.951142202892899,0.4755711014464495,280.0,292.0,286.0,6.928203230275509,48.0,0,0,0,0,0,0,0,0,0.0,381.3333333333333,292.0,280.0,0,0,0,0,0,0,2,584,1,280,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-52.38.31.225-34504-443-6,52.38.31.225,443,192.168.1.6,34504,6,01/02/2022 11:59:21 PM,307628,1,2,0.0,66.0,0.0,0.0,0.0,0.0,35.0,31.0,33.0,2.8284271247461903,214.54483987153313,9.752038175978779,153814.0,217047.84069877313,307290.0,338.0,0,0,0,0,0,338.0,338.0,0.0,338.0,338.0,0,1,0,0,32,64,3.2506793919929264,6.501358783985853,0.0,35.0,24.25,16.276260831857748,264.9166666666667,0,0,0,1,1,0,0,0,2.0,32.333333333333336,0.0,33.0,0,0,0,0,0,0,1,0,2,66,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-102.132.96.35-41992-443-6,192.168.1.6,41992,102.132.96.35,443,6,02/02/2022 12:02:16 AM,92687552,10,8,1472.0,1166.0,1029.0,0.0,147.2,325.2697342206926,803.0,0.0,145.75,270.9025918770699,28.461211274627257,0.19420083508085315,5452208.941176471,1.5903853679016208E7,5.8223877E7,15.0,9.2640931E7,1.029343677777778E7,2.1209339324698698E7,5.8223877E7,66.0,9.2687507E7,1.3241072428571427E7,2.3571075106803797E7,5.8269244E7,2992.0,0,1,0,0,320,256,0.1078893528226962,0.08631148225815696,0.0,1029.0,140.89473684210526,286.4427215841555,82049.432748538,0,0,0,1,1,0,0,0,0.0,148.72222222222223,147.2,145.75,0,0,0,0,0,0,10,1472,8,1166,-1,1515,4,0,45998.5,880.3479425772516,46621.0,45376.0,4.61575595E7,1.706434985639982E7,5.8223877E7,3.4091242E7,No Label
192.168.1.6-65.9.103.29-56688-443-6,192.168.1.6,56688,65.9.103.29,443,6,02/02/2022 12:04:22 AM,2406806,13,12,1562.0,7219.0,517.0,0.0,120.15384615384617,212.86100557008484,2376.0,0.0,601.5833333333333,763.984228577496,3648.4037350746175,10.387210269543951,100283.58333333334,288713.0182263766,1384904.0,8.0,2190218.0,182518.16666666663,394615.44844704267,1384904.0,21.0,1021820.0,92892.72727272728,131616.85425361822,306147.0,27.0,0,0,0,0,440,400,5.401349340162855,4.985860929381097,0.0,2376.0,337.7307692307692,584.0892094666572,341160.2046153846,0,1,0,0,0,0,0,0,0.0,351.24,120.15384615384616,601.5833333333334,0,0,0,0,0,0,13,1562,12,7219,-1,135,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-65.9.103.105-53122-443-6,192.168.1.6,53122,65.9.103.105,443,6,02/02/2022 12:04:24 AM,772152,19,15,1124.0,9791.0,517.0,0.0,59.1578947368421,132.22256621902278,2376.0,0.0,652.7333333333333,854.260203473213,14135.817818253401,44.03278111045494,23398.545454545456,68242.00765432669,282223.0,7.0,554698.0,30816.555555555555,78019.74203948957,282960.0,15.0,716599.0,51185.64285714286,103140.01339747764,293662.0,15.0,0,0,0,0,620,496,24.606554149960115,19.426226960494827,0.0,2376.0,311.8571428571429,632.1025206710186,399553.59663865546,0,1,0,0,0,0,0,0,0.0,321.02941176470586,59.1578947368421,652.7333333333333,0,0,0,0,0,0,19,1124,15,9791,-1,135,7,0,0,0,0,0,0,0,0,0,No Label
192.168.1.6-196.188.31.81-50676-443-6,192.168.1.6,50676,196.188.31.81,443,6,02/02/2022 12:03:49 AM,36187161,17,14,1338.0,2291.0,579.0,0.0,78.70588235294116,168.03041566405557,1188.0,0.0,163.64285714285714,314.60417307195036,100.28418642733537,0.8566574205696876,1206238.6999999997,6571882.674907785,3.600198E7,12.0,3.6150451E7,2259403.1875000005,9016025.009956166,3.6069481E7,19.0,184338.0,14179.846153846152,21985.9063752447,67513.0,41.0,0,0,0,0,556,464,0.4697798757962803,0.3868775447734073,0.0,1188.0,113.40625,241.4402830562002,58293.41028225807,0,1,0,0,0,0,0,0,0.0,117.06451612903226,78.70588235294117,163.64285714285714,0,0,0,0,0,0,17,1338,14,2291,-1,123,7,0,184338.0,0.0,184338.0,184338.0,3.600198E7,0.0,3.600198E7,3.600198E7,No Label
142.250.180.46-192.168.1.6-443-42180-6,192.168.1.6,42180,142.250.180.46,443,6,02/02/2022 12:03:13 AM,71468029,22,20,4484.0,1691.0,1188.0,0.0,203.8181818181818,375.42162156619844,762.0,0.0,84.55000000000001,216.73983312524234,86.40227086715936,0.5876753646025413,1743122.6585365853,9217215.149995219,5.7992521E7,6.0,7.1394537E7,3399739.8571428573,1.282937736320966E7,5.8093056E7,9.0,5.8832658E7,3096455.6842105263,1.3308643284354508E7,5.8053698E7,6.0,0,0,0,0,704,656,0.30782995288704545,0.2798454117154959,0.0,1188.0,143.60465116279065,309.47160340035225,95772.67331118493,0,1,0,0,0,0,0,0,0.0,147.02380952380952,203.8181818181818,84.55,0,0,0,0,0,0,22,4484,20,1691,-1,308,12,0,420078.0,454375.5038819765,741370.0,98786.0,3.5313412E7,3.207310353033772E7,5.7992521E7,1.2634303E7,No Label
192.168.1.6-102.132.96.35-41992-443-6,192.168.1.6,41992,102.132.96.35,443,6,02/02/2022 12:04:25 AM,1359,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,46357.615894039736,2207.5055187637968,679.5,929.84541726031,1337.0,22.0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,0,0,1,0,0,64,32,1471.6703458425313,735.8351729212657,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,665,1,0,0,0,0,0,0,0,0,0,No Label
