Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.5-104.22.63.91-38564-443-6,192.168.1.5,38564,104.22.63.91,443,6,24/02/2022 12:00:01 AM,112636389,6,5,102.0,117.0,39.0,0.0,17.0,19.411336893681487,39.0,0.0,23.4,21.361179742701477,1.944309489538057,0.09765938075305308,1.12636389E7,2.374132152985638E7,5.817532E7,28.0,1.12594309E8,2.25188618E7,3.0846601516765624E7,5.817532E7,56.0,5.8255712E7,1.4563928E7,2.9099809394571584E7,5.8213632E7,34.0,0,1,0,0,120,100,0.05326875313802896,0.04439062761502413,0.0,39.0,21.500000000000004,19.435207041018955,377.72727272727275,0,0,0,1,1,0,0,0,0.0,23.454545454545453,17.0,23.4,0,0,0,0,0,0,6,102,5,117,-1,1139,3,0,40210.0,2644.5793616376877,42080.0,38340.0,5.6277629E7,2683740.3493933612,5.817532E7,5.4379938E7,No Label
192.168.1.5-104.22.63.91-38564-443-6,104.22.63.91,443,192.168.1.5,38564,6,24/02/2022 12:01:53 AM,40,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,20.0,16.97056274847714,32.0,8.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,40,20,49999.99999999999,24999.999999999996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1139,0,0,0,0,0,0,0,0,0,0,No Label
172.217.18.142-192.168.1.5-443-42686-6,192.168.1.5,42686,172.217.18.142,443,6,23/02/2022 11:59:03 PM,117973552,13,12,1048.0,933.0,679.0,0.0,80.61538461538464,186.7688136268733,762.0,0.0,77.75,216.57462497212867,16.791899255521272,0.2119119037799252,4915564.666666665,1.6378573947002197E7,5.8162276E7,5.0,1.1780957E8,9817464.166666666,2.2549785843220454E7,5.8162276E7,418.0,1.17973504E8,1.0724864E7,2.357872217622357E7,5.848479E7,33.0,0,0,0,0,428,400,0.1101941899655611,0.10171771381436409,0.0,762.0,76.19230769230771,193.97216691696136,37625.20153846152,0,1,0,0,0,0,0,0,0.0,79.24,80.61538461538461,77.75,0,0,0,0,0,0,13,1048,12,933,-1,267,6,0,663238.0,659109.7870931671,1129299.0,197177.0,5.8091424E7,100199.85932125853,5.8162276E7,5.8020572E7,No Label
172.217.18.142-192.168.1.5-443-42686-6,192.168.1.5,42686,172.217.18.142,443,6,24/02/2022 12:01:54 AM,496,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,127016.12903225806,4032.258064516129,496.0,0.0,496.0,496.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,2016.1290322580644,2016.1290322580644,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
172.217.18.142-192.168.1.5-443-42686-6,192.168.1.5,42686,172.217.18.142,443,6,24/02/2022 12:01:55 AM,16079,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,1492.630138690217,186.57876733627714,8039.5,11181.479530902876,15946.0,133.0,0,0,0,0,0,16079.0,8039.5,11181.479530902876,15946.0,133.0,0,1,0,0,0,96,0.0,186.57876733627714,0.0,24.0,12.0,13.856406460551018,192.0,1,0,0,1,1,0,0,0,0.0,16.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,267,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-54.184.43.133-57272-443-6,54.184.43.133,443,192.168.1.5,57272,6,23/02/2022 11:56:53 PM,2412130,4,4,64.0,72.0,33.0,0.0,16.0,18.49324200890693,37.0,0.0,18.0,20.800641015763592,56.381704137007546,3.316570831588679,344589.99999999994,400307.5125400471,1020277.0,46.0,2104575.0,701525.0,333180.66820720554,1020323.0,355618.0,2056870.0,685623.3333333333,593559.7997458498,1036235.0,301.0,0,1,0,0,128,140,1.6582854157943394,1.6582854157943394,0.0,37.0,19.22222222222222,18.328787315162028,335.94444444444446,0,0,0,1,1,0,0,0,1.0,21.625,16.0,18.0,0,0,0,0,0,0,4,64,4,72,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
142.250.180.36-192.168.1.5-443-51880-6,192.168.1.5,51880,142.250.180.36,443,6,23/02/2022 11:59:13 PM,118799516,14,10,1058.0,933.0,658.0,0.0,75.57142857142856,174.53353845022463,762.0,0.0,93.3,236.04192188865284,16.75932753800108,0.20202102506882266,5165196.347826087,1.677907741371402E7,5.9006421E7,4.0,1.18332458E8,9102496.769230768,2.188799628588593E7,5.9006421E7,357.0,1.18799471E8,1.3199941222222222E7,2.5693882338970885E7,5.9209524E7,657.0,0,0,0,0,472,348,0.11784559795681322,0.08417542711200945,0.0,762.0,79.64000000000001,194.28155685327758,37745.32333333333,0,1,0,0,0,0,0,0,0.0,82.95833333333333,75.57142857142857,93.3,0,0,0,0,0,0,14,1058,10,933,-1,267,7,0,965314.5,1144129.1775514248,1774336.0,156293.0,5.8332881E7,952529.4028007744,5.9006421E7,5.7659341E7,No Label
142.250.185.54-192.168.1.5-443-54424-6,192.168.1.5,54424,142.250.185.54,443,6,23/02/2022 11:59:30 PM,117992424,13,11,1024.0,933.0,655.0,0.0,78.76923076923076,180.37006119187012,762.0,0.0,84.81818181818181,225.6890862145612,16.585810627977267,0.2034028896634923,5130105.391304348,1.6801876570405386E7,5.8722782E7,2.0,1.1783071E8,9819225.833333332,2.2717968150716476E7,5.8722782E7,6.0,1.1799242E8,1.1799242E7,2.471257261968522E7,5.8895623E7,9.0,0,0,0,0,428,368,0.11017656523439166,0.09322632442910063,0.0,762.0,78.27999999999999,194.33187249307989,37764.87666666666,0,1,0,0,0,0,0,0,0.0,81.54166666666667,78.76923076923077,84.81818181818181,0,0,0,0,0,0,13,1024,11,933,-1,267,6,0,534228.5,97421.63677797659,603116.0,465341.0,5.83755765E7,491022.7270305317,5.8722782E7,5.8028371E7,No Label
157.240.195.35-192.168.1.5-443-54470-6,192.168.1.5,54470,157.240.195.35,443,6,23/02/2022 11:59:40 PM,93477621,9,10,2102.0,442.0,1188.0,0.0,233.55555555555554,433.1281886206181,329.0,0.0,44.2,101.63748214993217,27.215070011249004,0.20325720527269303,5193201.166666666,1.5564308974336067E7,5.8661033E7,3.0,9.3477595E7,1.1684699375E7,2.240024852624277E7,5.8661033E7,3.0,9.3477588E7,1.0386398666666666E7,2.15074578346932E7,5.909019E7,13.0,0,1,0,0,288,320,0.0962797288133809,0.10697747645931212,0.0,1188.0,129.15,305.4046969962453,93272.02894736842,0,0,0,1,1,0,0,0,1.0,135.94736842105263,233.55555555555554,44.2,0,0,0,0,0,0,9,2102,10,442,-1,308,5,0,147041.5,187275.10967691356,279465.0,14618.0,4.6376722E7,1.7372639220608998E7,5.8661033E7,3.4092411E7,No Label
142.250.185.54-192.168.1.5-443-54422-6,192.168.1.5,54422,142.250.185.54,443,6,23/02/2022 11:59:27 PM,118620424,16,13,860.0,5468.0,517.0,0.0,53.75,131.16478185854615,1188.0,0.0,420.61538461538464,556.5326493060311,53.346631099548254,0.24447729170146956,4236443.714285715,1.5283093080125896E7,5.866496E7,6.0,1.18443613E8,7896240.866666667,2.0517134807760153E7,5.8832279E7,518.0,1.18620387E8,9885032.25,2.272159705796624E7,5.8822678E7,1382.0,0,0,0,0,524,432,0.13488402300770735,0.10959326869376221,0.0,1188.0,210.93333333333334,414.6527365808924,171936.89195402295,0,1,0,0,0,0,0,0,0.0,218.20689655172413,53.75,420.61538461538464,0,0,0,0,0,0,16,860,13,5468,-1,265,6,0,861296.0,988654.0740380328,1560380.0,162212.0,5.8345387E7,451944.4707682571,5.866496E7,5.8025814E7,No Label
192.168.1.5-52.84.102.81-36796-443-6,192.168.1.5,36796,52.84.102.81,443,6,24/02/2022 12:01:56 AM,601587,15,13,1562.0,7297.0,517.0,0.0,104.13333333333334,201.55497891098975,1188.0,0.0,561.3076923076923,575.8656360378094,14726.049598811145,46.54355895323536,22281.0,44885.74028146784,182204.0,11.0,505849.0,36132.071428571435,54421.57885712429,182204.0,37.0,419307.0,34942.25,48770.94392645351,110038.0,33.0,0,0,0,0,504,432,24.934049439233227,21.60950951400213,0.0,1188.0,305.4827586206896,466.7686503037708,217872.97290640388,0,1,0,0,0,0,0,0,0.0,316.39285714285717,104.13333333333334,561.3076923076923,0,0,0,0,0,0,15,1562,13,7297,-1,135,5,0,0,0,0,0,0,0,0,0,No Label
142.250.180.36-192.168.1.5-443-51880-6,192.168.1.5,51880,142.250.180.36,443,6,24/02/2022 12:01:56 AM,4625,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,13621.621621621622,648.6486486486486,2312.5,3172.788127184039,4556.0,69.0,69.0,69.0,0.0,69.0,69.0,0,0,0,0,0,0,1,0,0,64,32,432.43243243243245,216.21621621621622,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-102.132.96.27-48038-443-6,192.168.1.5,48038,102.132.96.27,443,6,24/02/2022 12:00:05 AM,111346607,14,12,965.0,545.0,572.0,0.0,68.92857142857144,152.73882398279866,216.0,0.0,45.416666666666664,75.57471719290704,13.561257416671888,0.23350509459170138,4453864.28,1.5399029505228166E7,5.8490196E7,3.0,1.11289172E8,8560705.53846154,2.0897606337492302E7,5.854312E7,55.0,5.8749144E7,5340831.272727273,1.764256970935731E7,5.8535131E7,3.0,0,0,0,0,460,400,0.1257335124724546,0.10777158211924678,0.0,572.0,55.92592592592594,119.76352530842601,14343.301994301999,0,1,0,0,0,0,0,0,0.0,58.07692307692308,68.92857142857143,45.416666666666664,0,0,0,0,0,0,14,965,12,545,-1,265,7,0,129490.5,118243.10305679566,213101.0,45880.0,5.5541155E7,4170573.778194315,5.8490196E7,5.2592114E7,No Label
172.217.18.142-192.168.1.5-443-42688-6,192.168.1.5,42688,172.217.18.142,443,6,24/02/2022 12:01:04 AM,52419972,4,1,63.0,39.0,39.0,0.0,15.75,19.189841062395487,39.0,39.0,39.0,0.0,1.945823244621344,0.09538349238339922,1.3104993E7,2.6206108133804314E7,5.2414155E7,40.0,5.2419932E7,1.7473310666666664E7,3.0259658951473568E7,5.2414155E7,93.0,0,0,0,0,0,0,1,0,0,128,32,0.07630679390671936,0.01907669847667984,0.0,39.0,23.5,19.107590114925536,365.1,0,0,0,1,1,0,0,0,0.0,28.2,15.75,39.0,0,0,0,0,0,0,4,63,1,39,-1,265,2,0,40.0,0.0,40.0,40.0,5.2414155E7,0.0,5.2414155E7,5.2414155E7,No Label
142.250.185.54-192.168.1.5-443-54422-6,192.168.1.5,54422,142.250.185.54,443,6,24/02/2022 12:01:56 AM,6468,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,9740.25974025974,463.821892393321,3234.0,4488.713846972204,6408.0,60.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,0,0,1,0,0,64,32,309.2145949288807,154.60729746444034,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
142.250.185.54-192.168.1.5-443-54424-6,192.168.1.5,54424,142.250.185.54,443,6,24/02/2022 12:01:56 AM,7446,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,8460.918614020951,402.90088638195004,3723.0,5194.406414596378,7396.0,50.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,0,1,0,0,64,32,268.6005909213,134.30029546065,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-216.58.209.142-46294-443-6,192.168.1.5,46294,216.58.209.142,443,6,24/02/2022 12:01:19 AM,37629739,10,11,837.0,994.0,665.0,0.0,83.7,205.01167988407119,718.0,0.0,90.36363636363637,209.7418759939334,48.65832314170449,0.5580692441156714,1881486.9500000002,6112449.012427692,2.6013135E7,7.0,3.7285141E7,4142793.4444444445,9000961.260581603,2.6230837E7,48.0,1.1608685E7,1160868.5000000002,3234756.3434420717,1.0352749E7,7.0,0,1,0,0,332,352,0.26574725910270064,0.29232198501297074,0.0,718.0,115.86363636363636,238.87141299881813,57059.55194805194,0,0,0,1,1,0,0,0,1.0,121.38095238095238,83.7,90.36363636363636,0,0,0,0,0,0,10,837,11,994,-1,1050,6,0,717708.0,213177.13817855797,868447.0,566969.0,1.8093202E7,1.1200476661686234E7,2.6013135E7,1.0173269E7,No Label
172.217.18.142-192.168.1.5-443-42690-6,192.168.1.5,42690,172.217.18.142,443,6,24/02/2022 12:01:30 AM,26457609,4,2,63.0,78.0,39.0,0.0,15.75,19.189841062395487,39.0,39.0,39.0,0.0,5.329279754644495,0.22677786189976576,5291521.8,1.1706299825021982E7,2.6231735E7,24.0,2.6241188E7,8747062.666666668,1.5142171139348688E7,2.6231735E7,51.0,216397.0,216397.0,0.0,216397.0,216397.0,0,1,0,0,128,64,0.1511852412665105,0.07559262063325525,0.0,39.0,25.714285714285715,18.400310556385417,338.5714285714286,0,0,0,1,1,0,0,0,0.0,30.0,15.75,39.0,0,0,0,0,0,0,4,63,2,78,-1,362,2,0,216421.0,0.0,216421.0,216421.0,2.6231735E7,0.0,2.6231735E7,2.6231735E7,No Label
157.240.195.35-192.168.1.5-443-54470-6,192.168.1.5,54470,157.240.195.35,443,6,24/02/2022 12:01:56 AM,9483,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,6643.46725719709,316.3555836760519,4741.5,6636.197141435749,9434.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,0,0,1,0,0,64,32,210.90372245070125,105.45186122535063,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-102.132.96.35-37994-443-6,192.168.1.5,37994,102.132.96.35,443,6,24/02/2022 12:00:16 AM,100812229,12,9,2842.0,323.0,1188.0,0.0,236.83333333333334,387.2241148889298,171.0,0.0,35.888888888888886,54.125882081598554,31.395000699766296,0.20830806151503703,5040611.450000001,1.465235210310029E7,5.811673E7,11.0,1.00765746E8,9160522.363636363,1.9142222114985533E7,5.811673E7,11.0,9.2160682E7,1.152008525E7,2.223119230669223E7,5.8163421E7,923.0,0,1,0,0,384,288,0.11903317800859259,0.08927488350644444,0.0,1188.0,145.63636363636365,300.18875735658395,90113.29004329004,0,0,0,1,1,0,0,0,0.0,152.57142857142858,236.83333333333334,35.888888888888886,0,0,0,0,0,0,12,2842,9,323,-1,1557,7,0,117856.0,122608.08090415574,259430.0,46483.0,3.3482710333333336E7,2.473851837254184E7,5.811673E7,8641001.0,No Label
