Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.171-52.218.31.8-42458-443-6,52.218.31.8,443,192.168.3.171,42458,6,04/03/2022 01:55:21 PM,655,0,3,0.0,7.0,0,0,0,0,7.0,0.0,2.333333333333333,4.041451884327381,10687.022900763359,4580.152671755725,327.5,381.1305550595491,597.0,58.0,0,0,0,0,0,655.0,327.5,381.1305550595491,597.0,58.0,0,1,0,0,0,60,0.0,4580.152671755725,0.0,7.0,3.4999999999999996,4.041451884327381,16.333333333333332,0,0,0,1,1,0,0,0,0.0,4.666666666666667,0.0,2.3333333333333335,0,0,0,0,0,0,0,0,3,7,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.171-52.218.31.8-42458-443-6,52.218.31.8,443,192.168.3.171,42458,6,04/03/2022 01:55:22 PM,2227746,1,3,0.0,1090.0,0.0,0.0,0.0,0.0,545.0,0.0,363.3333333333333,314.655896708346,489.28378728993346,1.795536834091499,742582.0,733122.2562137914,1465898.0,32.0,0,0,0,0,0,761848.0,380924.0,538662.6321994129,761816.0,32.0,0,0,0,0,32,72,0.44888420852287475,1.3466526255686242,0.0,545.0,218.0,298.50879384031555,89107.5,0,0,0,0,1,0,0,0,3.0,272.5,0.0,363.3333333333333,0,0,0,0,0,0,1,0,3,1090,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.171-52.218.31.8-42458-443-6,192.168.3.171,42458,52.218.31.8,443,6,04/03/2022 01:55:24 PM,604624,1,2,545.0,0.0,545.0,545.0,545.0,0.0,0.0,0.0,0.0,0.0,901.3866469078303,4.9617613591256715,302312.0,373625.3236840351,566505.0,38119.0,0,0,0,0,0,604624.0,604624.0,0.0,604624.0,604624.0,0,0,0,0,20,52,1.6539204530418903,3.3078409060837806,0.0,545.0,136.25,272.5,74256.25,0,0,0,0,1,0,0,0,2.0,181.66666666666666,545.0,0.0,0,0,0,0,0,0,1,545,2,0,-1,119,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.171-52.218.31.8-42462-443-6,192.168.3.171,42462,52.218.31.8,443,6,04/03/2022 01:55:22 PM,8663126,15,12,1677.0,5966.0,517.0,0.0,111.80000000000003,212.17486050088834,1412.0,0.0,497.1666666666666,642.7991108967847,882.2450464185791,3.1166578900041393,333197.1538461539,696384.6813653322,2692848.0,10.0,8191125.0,585080.357142857,1125897.203881325,3896779.0,21.0,8639820.0,785438.1818181819,1604123.2296506912,5309145.0,22.0,0,0,0,0,324,272,1.7314766055578552,1.385181284446284,0.0,1412.0,272.9642857142858,480.8430468607046,231210.03571428577,0,1,0,0,0,0,0,0,0.0,283.0740740740741,111.8,497.1666666666667,0,0,0,0,0,0,15,1677,12,5966,-1,119,4,0,0,0,0,0,0,0,0,0,No Label
192.168.3.171-52.218.31.8-42460-443-6,192.168.3.171,42460,52.218.31.8,443,6,04/03/2022 01:55:21 PM,9009550,34,31,2057.0,14112.0,545.0,0.0,60.50000000000001,156.45935671295058,1412.0,0.0,455.225806451613,600.3462173156098,1794.6512311935667,7.2145667652657455,140774.21874999997,427686.3000710443,2836457.0,12.0,8408419.0,254800.5757575757,567117.636331246,2837029.0,37.0,9009363.0,300312.10000000003,631348.4916559949,3058540.0,36.0,0,0,0,0,836,676,3.7737733849082358,3.4407933803575093,0.0,1412.0,244.9848484848484,467.5258443674693,218580.4151515151,0,1,0,0,0,0,0,0,0.0,248.75384615384615,60.5,455.2258064516129,0,0,0,0,0,0,34,2057,31,14112,-1,123,6,0,0,0,0,0,0,0,0,0,No Label
192.168.3.171-52.218.31.8-42462-443-6,52.218.31.8,443,192.168.3.171,42462,6,04/03/2022 01:55:30 PM,116445,15,13,6039.0,96.0,1024.0,0.0,402.6000000000001,465.9055391692306,96.0,0.0,7.384615384615384,26.625609418811,52685.81733865773,240.45686804929363,4312.777777777777,15430.827995963977,75852.0,2.0,116258.0,8304.142857142855,20994.59037231017,75864.0,5.0,116429.0,9702.416666666666,22649.31646353045,75868.0,4.0,0,1,0,0,312,392,128.8161793121216,111.64068873717206,0.0,1024.0,214.86206896551724,384.9804933961804,148209.98029556652,0,0,0,1,1,0,0,0,0.0,222.53571428571428,402.6,7.384615384615385,0,0,0,0,0,0,15,6039,13,96,-1,0,12,0,0,0,0,0,0,0,0,0,No Label
192.168.3.171-52.218.31.8-42460-443-6,52.218.31.8,443,192.168.3.171,42460,6,04/03/2022 01:55:30 PM,10559,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.411876124633,10559.0,0.0,10559.0,10559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.7059380623165,94.7059380623165,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,123,0,0,0,0,0,0,0,0,0,0,No Label
142.250.180.54-192.168.3.171-443-48840-6,192.168.3.171,48840,142.250.180.54,443,6,04/03/2022 01:56:19 PM,1302969,10,8,978.0,855.0,655.0,0.0,97.8,203.7170150532896,762.0,0.0,106.875,265.67189081916166,1406.787114658906,13.814603417272398,76645.23529411767,170186.7534058282,608323.0,15.0,888127.0,98680.77777777777,230774.87653001669,707663.0,753.0,1285759.0,183679.85714285716,239291.3739470694,608323.0,1239.0,0,0,0,0,320,280,7.674779676262443,6.1398237410099545,0.0,762.0,96.47368421052632,220.82757688624469,48764.8187134503,0,1,0,0,0,0,0,0,0.0,101.83333333333333,97.8,106.875,0,0,0,0,0,0,10,978,8,855,-1,267,5,0,0,0,0,0,0,0,0,0,No Label
142.250.180.54-192.168.3.171-443-48840-6,142.250.180.54,443,192.168.3.171,48840,6,04/03/2022 01:56:21 PM,4232,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8846880907373,2116.0,564.2712113868649,2515.0,1717.0,1717.0,1717.0,0.0,1717.0,1717.0,0,0,0,0,0,0,0,0,0,64,32,472.5897920604915,236.29489603024575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,267,0,0,0,0,0,0,0,0,0,0,No Label
142.250.180.42-192.168.3.171-443-34376-6,192.168.3.171,34376,142.250.180.42,443,6,04/03/2022 01:56:28 PM,655652,12,13,1612.0,3542.0,763.0,0.0,134.33333333333334,274.33401450631584,1400.0,0.0,272.4615384615385,458.1289147872054,7860.87741667836,38.12998358885506,27318.833333333336,61992.46472488948,236984.0,7.0,590985.0,53725.90909090909,114441.19755792015,356702.0,59.0,655631.0,54635.91666666667,81297.4213752512,241648.0,320.0,0,0,0,0,432,432,18.30239212265043,19.827591466204634,0.0,1400.0,198.23076923076923,374.5054667363143,140254.34461538462,0,1,0,0,0,0,0,0,1.0,206.16,134.33333333333334,272.46153846153845,0,0,0,0,0,0,12,1612,13,3542,-1,268,5,0,0,0,0,0,0,0,0,0,No Label
