Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.5-196.201.223.17-39774-443-6,192.168.1.5,39774,196.201.223.17,443,6,31/12/2021 12:00:56 AM,2166208,2,2,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,11.079268472833633,1.846544745472272,722069.3333333333,1104046.5798150608,1992990.0,68.0,68.0,68.0,0.0,68.0,68.0,173150.0,173150.0,0.0,173150.0,173150.0,0,0,0,0,64,64,0.923272372736136,0.923272372736136,0.0,24.0,4.8,10.73312629199899,115.2,0,0,0,0,1,0,0,0,1.0,6.0,12.0,0.0,0,0,0,0,0,0,2,24,2,0,-1,302,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-196.201.223.17-39774-443-6,196.201.223.17,443,192.168.1.5,39774,6,31/12/2021 12:00:59 AM,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,76923.07692307692,76923.07692307692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,302,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-102.132.96.18-37024-443-6,192.168.1.5,37024,102.132.96.18,443,6,30/12/2021 11:59:03 PM,111219046,25,24,533.0,605.0,41.0,0.0,21.32,20.905980005730417,157.0,0.0,25.20833333333333,33.71102150654134,10.232060433246298,0.4405720221696561,2317063.4583333326,4336805.917845823,1.1357565E7,3.0,1.1095861E8,4623275.416666666,5229139.993216599,1.1357565E7,3908.0,1.11219046E8,4835610.695652174,5361498.222578922,1.1419014E7,63.0,0,1,0,0,800,768,0.22478164396411024,0.21579037820554584,0.0,157.0,23.580000000000002,27.524452950132936,757.5955102040817,0,0,0,1,1,0,0,0,0.0,24.06122448979592,21.32,25.208333333333332,0,0,0,0,0,0,25,533,24,605,-1,286,13,0,411387.5,261734.51580869328,806244.0,210911.0,1.0670290600000001E7,412373.3349400761,1.1357565E7,1.0021972E7,No Label
192.168.1.5-35.166.247.165-58424-443-6,192.168.1.5,58424,35.166.247.165,443,6,30/12/2021 11:56:00 PM,12371221,3,5,35.0,101.0,35.0,0.0,11.666666666666666,20.207259421636902,37.0,0.0,20.2,18.566098136118963,10.993256041582313,0.6466621200930773,1767317.2857142854,4366167.645695849,1.1662286E7,32.0,1.1662503E7,5831251.5,8246391.712175726,1.1662331E7,172.0,1.2371221E7,3092805.25,5742258.6265943805,1.1702493E7,32.0,0,1,0,0,96,160,0.242498295034904,0.40416382505817333,0.0,37.0,19.22222222222222,18.328787315162028,335.94444444444446,0,0,0,1,1,0,0,0,1.0,21.625,11.666666666666666,20.2,0,0,0,0,0,0,3,35,5,101,-1,118,1,0,302268.0,0.0,302268.0,302268.0,1.1662286E7,0.0,1.1662286E7,1.1662286E7,No Label
142.250.180.54-192.168.1.5-443-40132-6,192.168.1.5,40132,142.250.180.54,443,6,30/12/2021 11:58:46 PM,93215277,89,100,2376.0,129273.0,641.0,0.0,26.696629213483153,94.22499722549766,2376.0,0.0,1292.7299999999993,884.98419611524,1412.311417580189,2.027564644795295,495825.94148936175,4688718.347339106,5.7852964E7,0.0,9.3142043E7,1058432.3068181819,6844900.838836865,5.7951685E7,2.0,9.3215271E7,941568.3939393938,6456371.6341896495,5.7937994E7,1.0,0,0,0,0,2860,3228,0.9547791184485779,1.0727855263467168,0.0,2376.0,692.8894736842108,903.4856390051865,816286.2998886103,0,1,0,0,0,0,0,0,1.0,696.5555555555555,26.696629213483146,1292.73,0,0,0,0,0,0,89,2376,100,129273,-1,292,16,0,3602798.5,4060871.11084069,6474268.0,731329.0,4.29620235E7,2.1058970011590797E7,5.7852964E7,2.8071083E7,No Label
192.168.1.5-13.224.193.78-39882-443-6,192.168.1.5,39882,13.224.193.78,443,6,31/12/2021 12:01:12 AM,2070297,16,14,1553.0,7293.0,517.0,0.0,97.0625,185.50991662621885,1228.0,0.0,520.9285714285714,574.8988492014807,4272.8168953536615,14.49067452640853,71389.55172413794,232636.56035888536,1246188.0,9.0,1922276.0,128151.73333333334,317372.2063977578,1246188.0,27.0,824073.0,63390.23076923076,82559.55158969983,191514.0,70.0,0,0,0,0,524,484,7.7283597474178825,6.762314778990647,0.0,1228.0,285.3548387096773,456.0132708878179,207948.1032258064,0,1,0,0,0,0,0,0,0.0,294.8666666666667,97.0625,520.9285714285714,0,0,0,0,0,0,16,1553,14,7293,-1,10,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-74.125.162.74-57140-443-6,192.168.1.5,57140,74.125.162.74,443,6,30/12/2021 11:59:52 PM,82056863,1812,2670,5407.0,3216258.0,1188.0,0.0,2.9839955849889663,51.87669903478264,2376.0,0.0,1204.5910112359518,188.91941084304187,39261.3717148802,54.62065982220158,18312.176523097518,273639.4497839469,1.0141328E7,0.0,8.1886556E7,45216.20982882383,442855.1913230083,1.0490163E7,2.0,8.0480895E7,30153.95091794682,370667.8152658003,1.0815811E7,0.0,0,0,0,0,69420,85468,22.082248013795017,32.538411808406565,0.0,2376.0,718.6404193620359,608.4348238964833,370192.9349299447,0,1,0,0,0,0,0,0,1.0,718.8007585899152,2.9839955849889623,1204.591011235955,0,0,0,0,0,0,1812,5407,2670,3216258,-1,321,10,0,5214547.25,5272699.763061069,9972483.0,490452.0,8866877.25,2155769.068332904,1.0141328E7,5646423.0,No Label
172.217.18.142-192.168.1.5-443-39970-6,192.168.1.5,39970,172.217.18.142,443,6,31/12/2021 12:00:27 AM,47654759,36,46,10026.0,2652.0,1188.0,0.0,278.5,435.5278242710628,923.0,0.0,57.65217391304348,152.52660494940318,266.0384873628256,1.7207095727836963,588330.3580246911,2465646.655895794,1.4752801E7,2.0,4.7460147E7,1356004.2,3668189.2507818104,1.4827037E7,10.0,4.7298271E7,1051072.6888888888,3271499.2160634426,1.482026E7,2.0,0,1,0,0,1152,1472,0.7554334709782081,0.9652761018054882,0.0,1188.0,163.8674698795181,335.93980918060436,112855.55539230087,0,0,0,1,1,0,0,0,1.0,165.8658536585366,278.5,57.65217391304348,0,0,0,0,0,0,36,10026,46,2652,-1,1428,23,0,1174968.6666666665,1527742.2597389696,2938869.0,270925.0,1.2159818333333334E7,4450545.205082332,1.4752801E7,7020843.0,No Label
192.168.1.5-13.225.73.73-44412-443-6,192.168.1.5,44412,13.225.73.73,443,6,31/12/2021 12:01:14 AM,515474,21,18,1072.0,9789.0,517.0,0.0,51.04761904761905,122.50488814348441,1188.0,0.0,543.8333333333333,575.7269828864454,21069.92787221082,75.65852011934646,13565.105263157893,39820.53055478161,147119.0,2.0,368299.0,18414.949999999993,44803.493165594504,148782.0,15.0,477263.0,28074.294117647056,57612.17812967661,151706.0,5.0,0,0,0,0,684,600,40.73920314118656,34.919316978159905,0.0,1188.0,271.5250000000001,463.10739672071304,214468.46089743587,0,1,0,0,0,0,0,0,0.0,278.4871794871795,51.04761904761905,543.8333333333334,0,0,0,0,0,0,21,1072,18,9789,-1,10,7,0,0,0,0,0,0,0,0,0,No Label
157.240.27.35-192.168.1.5-443-60700-6,192.168.1.5,60700,157.240.27.35,443,6,30/12/2021 11:59:36 PM,98467864,24,18,3061.0,3962.0,1188.0,0.0,127.54166666666669,284.05663537655533,1188.0,0.0,220.11111111111111,420.65213921032455,71.32276170832749,0.4265350977858116,2401655.2195121953,1.0761292401515989E7,5.8175668E7,2.0,9.8276241E7,4272880.043478261,1.4256170131986195E7,5.8369038E7,6.0,5.9947892E7,3526346.588235294,1.419116371147829E7,5.8591843E7,13.0,0,0,0,0,768,592,0.24373434159189233,0.18280075619391925,0.0,1188.0,163.32558139534888,344.3211900959026,118557.08194905867,0,1,0,0,0,0,0,0,0.0,167.21428571428572,127.54166666666667,220.11111111111111,0,0,0,0,0,0,24,3061,18,3962,-1,289,11,0,886118.0,663202.5211426748,1355073.0,417163.0,4.8347269E7,1.3899455162214166E7,5.8175668E7,3.851887E7,No Label
142.250.180.54-192.168.1.5-443-40132-6,192.168.1.5,40132,142.250.180.54,443,6,31/12/2021 12:01:14 AM,1157,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,54451.16681071737,2592.9127052722556,578.5,799.7377695219852,1144.0,13.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,0,1,0,0,64,32,1728.608470181504,864.304235090752,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,1584,1,0,0,0,0,0,0,0,0,0,No Label
172.217.18.142-192.168.1.5-443-39970-6,172.217.18.142,443,192.168.1.5,39970,6,31/12/2021 12:01:14 AM,837,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.2293906810037,418.5,574.8778131046631,825.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,64,32,2389.4862604540026,1194.7431302270013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1428,0,0,0,0,0,0,0,0,0,0,No Label
142.250.180.54-192.168.1.5-443-40132-6,142.250.180.54,443,192.168.1.5,40132,6,31/12/2021 12:01:14 AM,6574,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.34317006388807,3287.0,3307.8455223906694,5626.0,948.0,948.0,948.0,0.0,948.0,948.0,0,0,0,0,0,0,0,0,0,64,32,304.228780042592,152.114390021296,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,292,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-13.224.193.78-39882-443-6,13.224.193.78,443,192.168.1.5,39882,6,31/12/2021 12:01:14 AM,1285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.4202334630352,1285.0,0.0,1285.0,1285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,778.2101167315176,778.2101167315176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,10,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-13.225.73.73-44412-443-6,13.225.73.73,443,192.168.1.5,44412,6,31/12/2021 12:01:14 AM,52187,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64744093356583,17395.666666666664,22519.920655573664,42836.0,13.0,9351.0,4675.5,6593.770734564556,9338.0,13.0,0,0,0,0,0,0,0,0,0,96,32,57.485580700174374,19.161860233391458,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,10,0,0,0,0,0,0,0,0,0,0,No Label
157.240.27.35-192.168.1.5-443-60700-6,157.240.27.35,443,192.168.1.5,60700,6,31/12/2021 12:01:15 AM,8738,2,3,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,13.0,22.516660498395403,4463.263904783704,572.2133211261158,2184.5,4293.677017817402,8625.0,31.0,62.0,62.0,0.0,62.0,62.0,8707.0,4353.5,6084.653852110241,8656.0,51.0,0,1,0,0,64,72,228.88532845044634,343.3279926756695,0.0,39.0,13.0,20.139513400278567,405.6,0,0,0,1,1,0,0,0,1.0,15.6,0.0,13.0,0,0,0,0,0,0,2,0,3,39,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-74.125.167.76-34888-443-6,192.168.1.5,34888,74.125.167.76,443,6,31/12/2021 12:00:58 AM,16437246,378,720,2842.0,866231.0,1188.0,0.0,7.518518518518523,87.69942594639514,2376.0,0.0,1203.0986111111108,199.90840739489735,52872.178222556264,66.79951130499599,14983.815861440304,322442.0253675001,1.0166551E7,3.0,6197172.0,16438.122015915098,172667.84098227363,3195173.0,23.0,1.6436653E7,22860.43532684288,436410.6703513329,1.126397E7,16.0,0,0,0,0,12096,23040,22.996553072211736,43.802958232784256,0.0,2376.0,790.7852593266607,593.3494543469059,352063.574973771,0,0,0,0,1,0,0,0,1.0,791.5054644808744,7.518518518518518,1203.098611111111,0,0,0,0,0,0,378,2842,720,866231,-1,503,5,0,73523.0,0.0,73523.0,73523.0,1.0166551E7,0.0,1.0166551E7,1.0166551E7,No Label
192.168.1.5-74.125.167.76-34888-443-6,74.125.167.76,443,192.168.1.5,34888,6,31/12/2021 12:01:15 AM,258941,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723767190209354,258941.0,0.0,258941.0,258941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.861883595104677,3.861883595104677,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,503,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-74.125.167.76-34888-443-6,192.168.1.5,34888,74.125.167.76,443,6,31/12/2021 12:01:15 AM,458475,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.362288020066525,458475.0,0.0,458475.0,458475.0,0,0,0,0,0,458475.0,458475.0,0.0,458475.0,458475.0,0,0,0,0,0,64,0.0,4.362288020066525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,503,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-74.125.167.76-34888-443-6,192.168.1.5,34888,74.125.167.76,443,6,31/12/2021 12:01:16 AM,2581,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,774.8934521503294,2581.0,0.0,2581.0,2581.0,0,0,0,0,0,2581.0,2581.0,0.0,2581.0,2581.0,0,0,0,0,0,64,0.0,774.8934521503294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,503,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-8.8.8.8-33074-53-17,192.168.1.5,33074,8.8.8.8,53,17,30/12/2021 12:56:32 PM,198442,0,2,0.0,106.0,0,0,0,0,77.0,29.0,53.0,33.94112549695428,534.161115086524,10.078511605406113,198442.0,0.0,198442.0,198442.0,0,0,0,0,0,198442.0,198442.0,0.0,198442.0,198442.0,0,0,0,0,0,16,0.0,10.078511605406113,29.0,77.0,45.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,0.0,67.5,0.0,53.0,0,0,0,0,0,0,0,0,2,106,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.5-74.125.162.74-57142-443-6,192.168.1.5,57142,74.125.162.74,443,6,31/12/2021 12:01:21 AM,43610911,1540,1799,3627.0,2228521.0,1188.0,0.0,2.3551948051948073,46.26929612356012,3564.0,0.0,1238.7554196775964,290.3193730487869,51183.24632108694,76.56340863872346,13064.982324745353,247246.96967416434,1.0058709E7,0.0,4.3392547E7,28195.2871994802,371605.2233262585,1.0496049E7,3.0,4.3507141E7,24197.520022246932,347994.28227907344,1.0444664E7,0.0,0,0,0,0,67416,57584,35.31226394238818,41.25114469633528,0.0,3564.0,668.3077844311387,652.9769017821668,426378.8342610375,0,1,0,0,0,0,0,0,1.0,668.5079365079365,2.355194805194805,1238.7554196775986,0,0,0,0,0,0,1540,3627,1799,2228521,-1,301,7,0,2519285.0,2944314.8551148535,4601230.0,437340.0,1.00329735E7,36395.49313445279,1.0058709E7,1.0007238E7,No Label
