Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.156-197.156.74.146-51268-443-6,192.168.137.156,51268,197.156.74.146,443,6,24/08/2021 12:00:13 AM,48176055,1815,2292,16980.0,2706324.0,1188.0,0.0,9.355371900826471,97.97417640416742,2376.0,0.0,1180.769633507853,120.29507291874265,56528.16528875185,85.2498196458801,11733.086945932731,59398.46790065127,2081184.0,1.0,4.8148474E7,26542.708930540222,88059.41012036073,2081184.0,13.0,4.7919706E7,20916.501964207768,80165.89408983194,2127070.0,1.0,0,0,0,0,72616,73360,37.67431766673299,47.57550197914711,0.0,2376.0,662.9269717624152,592.3211442974731,350844.3379818679,0,1,0,0,0,0,0,0,1.0,663.0883856829803,9.355371900826446,1180.7696335078533,0,0,0,0,0,0,1815,16980,2292,2706324,-1,452,28,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-34.107.221.82-49944-80-6,192.168.137.156,49944,34.107.221.82,80,6,23/08/2021 11:59:00 PM,112244141,25,19,2051.0,1320.0,293.0,0.0,82.03999999999999,134.2694678622061,220.0,0.0,69.47368421052632,105.06472524700223,30.0327479899374,0.3920026435945552,2610328.8604651163,4198688.2581161475,1.0210458E7,45.0,1.1203835E8,4668264.583333334,4799249.077564919,1.024004E7,546.0,1.12244141E8,6235785.611111111,4765618.922568439,1.1263797E7,1066.0,0,0,0,0,800,624,0.22272877476963363,0.16927386882492157,0.0,293.0,74.91111111111111,120.49308207645295,14518.582828282828,0,1,0,0,0,0,0,0,0.0,76.61363636363636,82.04,69.47368421052632,0,0,0,0,0,0,25,2051,19,1320,-1,282,7,0,1107123.3,1512841.441147239,4125544.0,102546.0,1.01070981E7,52637.3233814818,1.0210458E7,1.0031084E7,No Label
192.168.137.156-197.156.74.146-51278-443-6,192.168.137.156,51278,197.156.74.146,443,6,24/08/2021 12:01:08 AM,1998753,16,13,2956.0,7661.0,1188.0,0.0,184.75000000000003,388.6908797489337,1188.0,0.0,589.3076923076923,560.201062806231,5311.8119147288335,14.50904639042443,71384.03571428571,190285.01171770226,727939.0,12.0,1969657.0,131310.46666666665,248082.40297295994,727997.0,23.0,1997496.0,166458.00000000003,272179.4875732489,727995.0,1253.0,0,0,0,0,536,432,8.004991111958306,6.504055278466123,0.0,1188.0,353.8999999999999,502.9417838388798,252950.43793103448,0,1,0,0,0,0,0,0,0.0,366.1034482758621,184.75,589.3076923076923,0,0,0,0,0,0,16,2956,13,7661,-1,281,6,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-197.156.74.146-51276-443-6,192.168.137.156,51276,197.156.74.146,443,6,24/08/2021 12:01:08 AM,6499693,217,231,7569.0,257791.0,1188.0,0.0,34.88018433179724,183.15168886280898,1188.0,0.0,1115.9783549783551,273.74095094652586,40826.54365367718,68.92633236677486,14540.700223713638,60792.4429494116,881299.0,6.0,6471976.0,29962.851851851843,86355.21218530266,881299.0,12.0,6492537.0,28228.421739130437,86551.32347066923,920467.0,58.0,0,0,0,0,9268,7420,33.386192240156575,35.54014012661829,0.0,1188.0,591.0022271714923,589.3498593292926,347333.25669145695,0,1,0,0,0,0,0,0,1.0,592.3214285714286,34.88018433179724,1115.978354978355,0,0,0,0,0,0,217,7569,231,257791,-1,354,14,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-213.55.110.13-33508-443-6,192.168.137.156,33508,213.55.110.13,443,6,24/08/2021 12:01:16 AM,937606,12,11,1666.0,5571.0,1065.0,0.0,138.83333333333334,326.2416375336019,1188.0,0.0,506.45454545454544,568.6987539350449,7718.593950977276,24.53055974471153,42618.454545454544,114302.53867727201,471261.0,4.0,908936.0,82630.54545454546,171577.7606663309,509223.0,23.0,936425.0,93642.5,158886.96304833263,471261.0,32.0,0,0,0,0,396,368,12.798552910284277,11.732006834427253,0.0,1188.0,301.5416666666667,478.92315614590365,229367.3894927536,0,1,0,0,0,0,0,0,0.0,314.6521739130435,138.83333333333334,506.45454545454544,0,0,0,0,0,0,12,1666,11,5571,-1,272,4,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-213.55.110.13-33504-443-6,192.168.137.156,33504,213.55.110.13,443,6,24/08/2021 12:01:15 AM,5059953,212,226,7490.0,251858.0,1188.0,0.0,35.33018867924526,185.02994360965405,1188.0,0.0,1114.4159292035408,276.60446612169164,51255.02153873761,86.56206885716132,11578.839816933625,27389.451232515028,322394.0,3.0,5028471.0,23831.616113744076,38719.13332387398,322420.0,9.0,5038915.0,22395.17777777778,35937.15645530755,322408.0,14.0,0,0,0,0,9820,7260,41.89762236921963,44.66444648794168,0.0,1188.0,590.7699316628697,589.4095020467206,347403.5611029631,0,1,0,0,0,0,0,0,1.0,592.1187214611872,35.33018867924528,1114.41592920354,0,0,0,0,0,0,212,7490,226,251858,-1,336,14,0,0,0,0,0,0,0,0,0,No Label
142.250.180.46-192.168.137.156-443-42056-6,192.168.137.156,42056,142.250.180.46,443,6,23/08/2021 11:59:32 PM,119999065,564,485,219172.0,229205.0,1188.0,0.0,388.6028368794327,516.9144434078629,1265.0,0.0,472.58762886597924,567.899063326953,3736.5041135945517,8.741734779350155,114502.92461832053,637056.868446905,6865804.0,2.0,1.19982514E8,213112.81349911194,869381.5872091813,6865804.0,3.0,1.19999065E8,247931.95247933877,960522.1045456316,7901135.0,2.0,0,1,0,0,24056,16024,4.700036621118673,4.041698158231483,0.0,1265.0,427.5133333333335,542.1902834287517,293970.30344455014,0,0,0,1,1,0,0,0,0.0,427.9208770257388,388.60283687943263,472.58762886597935,0,0,0,0,0,0,564,219172,485,229205,-1,1050,291,0,8865207.5,8202622.223020184,2.497583E7,118017.0,5661453.375,539947.3507325738,6865804.0,5110305.0,No Label
192.168.137.156-197.156.74.142-58532-443-6,192.168.137.156,58532,197.156.74.142,443,6,24/08/2021 12:01:32 AM,2061139,102,106,3039.0,117388.0,1188.0,0.0,29.794117647058826,164.95846091195648,1432.0,0.0,1107.4339622641512,290.54192448457167,58427.403489041746,100.91507656688852,9957.193236714964,29598.48393259544,323890.0,3.0,2005170.0,19853.168316831685,41089.0998385385,323909.0,11.0,2059978.0,19618.838095238105,39876.438587293946,323902.0,4.0,0,0,0,0,4812,3408,49.48720100876263,51.427875558125876,0.0,1432.0,576.2057416267944,589.61830936302,347649.75073610595,0,1,0,0,0,0,0,0,1.0,578.9759615384615,29.794117647058822,1107.433962264151,0,0,0,0,0,0,102,3039,106,117388,-1,291,6,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-44.241.251.147-33264-443-6,192.168.137.156,33264,44.241.251.147,443,6,23/08/2021 11:56:36 PM,290555,2,2,35.0,31.0,35.0,0.0,17.5,24.748737341529164,31.0,0.0,15.5,21.920310216782973,227.15148594930392,13.766756724200237,96851.66666666667,167491.37159965385,290254.0,38.0,263.0,263.0,0.0,263.0,263.0,290555.0,290555.0,0.0,290555.0,290555.0,0,1,0,0,64,64,6.883378362100118,6.883378362100118,0.0,35.0,19.4,17.78482499211055,316.3,0,0,0,1,1,0,0,0,1.0,24.25,17.5,15.5,0,0,0,0,0,0,2,35,2,31,-1,118,1,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-216.58.209.138-43620-443-6,192.168.137.156,43620,216.58.209.138,443,6,24/08/2021 12:00:59 AM,38820351,30,26,1950.0,2643.0,657.0,0.0,65.0,157.08618324193006,855.0,0.0,101.65384615384615,194.23819239432646,118.31423162557185,1.4425423407428748,705824.5636363634,2243657.9893366,1.3255215E7,3.0,3.7462679E7,1291816.5172413792,3009648.4876957056,1.3358145E7,13.0,3.8820351E7,1552814.0400000003,3247141.339039252,1.3367172E7,20.0,0,0,0,0,1060,872,0.7727905396836828,0.6697518010591919,0.0,855.0,80.57894736842108,173.41835742426272,30073.92669172934,0,1,0,0,0,0,0,0,0.0,82.01785714285714,65.0,101.65384615384616,0,0,0,0,0,0,30,1950,26,2643,-1,272,15,0,641876.2,858982.4092714005,2102154.0,105501.0,7055336.8,3494278.797311285,1.3255215E7,5220567.0,No Label
192.168.137.156-216.58.209.138-43620-443-6,192.168.137.156,43620,216.58.209.138,443,6,24/08/2021 12:01:38 AM,320581,3,2,63.0,53.0,39.0,0.0,21.0,19.672315572906,53.0,0.0,26.5,37.476659402887016,361.8430287509241,15.596682273746728,80145.25,160117.17435756227,320321.0,20.0,240.0,120.0,26.870057685088806,139.0,101.0,320321.0,320321.0,0.0,320321.0,320321.0,0,0,0,0,96,76,9.358009364248037,6.238672909498692,0.0,53.0,19.333333333333332,23.079572497485014,532.6666666666666,0,0,0,0,1,0,0,0,0.0,23.2,21.0,26.5,0,0,0,0,0,0,3,63,2,53,-1,272,2,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-74.125.13.73-48846-443-6,192.168.137.156,48846,74.125.13.73,443,6,24/08/2021 12:01:33 AM,6431673,11,9,601.0,5179.0,513.0,0.0,54.63636363636364,153.2985797241923,1188.0,0.0,575.4444444444445,596.6026967570443,898.6775291592095,3.109610827540517,338509.1052631579,706023.529235857,2931252.0,8.0,5416881.0,541688.1,954561.5355933435,3104156.0,62.0,3500359.0,437544.87500000006,475949.40604871546,1179518.0,1455.0,0,0,0,0,372,304,1.7102859551472844,1.3993248723932328,0.0,1188.0,275.23809523809524,474.5877057785953,225233.49047619052,0,1,0,0,0,0,0,0,0.0,289.0,54.63636363636363,575.4444444444445,0,0,0,0,0,0,11,601,9,5179,-1,261,3,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-74.125.13.73-48846-443-6,74.125.13.73,443,192.168.137.156,48846,6,24/08/2021 12:01:39 AM,469371,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.261021665164657,469371.0,0.0,469371.0,469371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.1305108325823285,2.1305108325823285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-197.156.74.142-58530-443-6,192.168.137.156,58530,197.156.74.142,443,6,24/08/2021 12:01:32 AM,8754522,274,293,4680.0,337879.0,1188.0,0.0,17.08029197080292,128.59719651232754,2376.0,0.0,1153.1706484641636,219.78784499323402,39129.37793748191,64.76652865798955,15467.353356890453,112577.58362829009,2078816.0,4.0,8415879.0,30827.395604395595,161610.65142360984,2112103.0,18.0,8737970.0,29924.554794520558,157294.3749003302,2117473.0,1091.0,0,0,0,0,12300,9392,31.298110850598125,33.468417807391425,0.0,2376.0,603.0968309859161,596.4859702064072,355795.5126530789,0,1,0,0,0,0,0,0,1.0,604.1604938271605,17.080291970802918,1153.1706484641638,0,0,0,0,0,0,274,4680,293,337879,-1,313,9,0,0,0,0,0,0,0,0,0,No Label
142.250.180.35-192.168.137.156-80-45300-6,192.168.137.156,45300,142.250.180.35,80,6,24/08/2021 12:01:35 AM,6716231,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444651620827217,1679057.75,2668247.833281281,5620648.0,55.0,5697402.0,2848701.0,3920125.0415794137,5620648.0,76754.0,1095528.0,1095528.0,0.0,1095528.0,1095528.0,0,0,0,0,104,80,0.44667909724963306,0.29778606483308867,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-74.125.13.73-48844-443-6,192.168.137.156,48844,74.125.13.73,443,6,24/08/2021 12:01:32 AM,9768961,7,7,513.0,4752.0,513.0,0.0,73.28571428571429,193.89577465373355,1188.0,0.0,678.8571428571429,635.0127107839204,538.9518905848842,1.4331104403016863,751458.5384615384,1659737.5103331157,6016928.0,2.0,9293962.0,1548993.6666666667,2270507.848407987,6016939.0,2289.0,8115221.0,1352536.8333333335,2310348.8258017157,6016951.0,23.0,0,0,0,0,236,240,0.7165552201508432,0.7165552201508432,0.0,1188.0,351.0,538.5516290411321,290037.85714285716,0,1,0,0,0,0,0,0,1.0,376.07142857142856,73.28571428571429,678.8571428571429,0,0,0,0,0,0,7,513,7,4752,-1,261,1,0,2098293.0,0.0,2098293.0,2098293.0,6016928.0,0.0,6016928.0,6016928.0,No Label
192.168.137.156-213.55.110.12-46110-443-6,192.168.137.156,46110,213.55.110.12,443,6,24/08/2021 12:01:41 AM,2325941,12,10,1659.0,5572.0,1058.0,0.0,138.25000000000003,324.4363293747817,1188.0,0.0,557.2,572.7254141383985,3108.849278636045,9.458537426357763,110759.09523809524,198342.86508062365,737839.0,8.0,1992409.0,181128.0909090909,244096.66362302232,737858.0,24.0,2325478.0,258386.44444444444,248283.08285307675,737849.0,4109.0,0,0,0,0,420,336,5.15920223255878,4.299335193798983,0.0,1188.0,314.39130434782606,484.80030932431197,235031.33992094855,0,1,0,0,0,0,0,0,0.0,328.6818181818182,138.25,557.2,0,0,0,0,0,0,12,1659,10,5572,-1,272,4,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-213.55.110.12-46114-443-6,192.168.137.156,46114,213.55.110.12,443,6,24/08/2021 12:01:41 AM,5002575,285,318,6293.0,365319.0,1188.0,0.0,22.080701754385963,144.7562928143884,1188.0,0.0,1148.8018867924523,204.45763075134695,74284.143666012,120.53792296967062,8309.925249169437,37157.81494397075,837716.0,5.0,4972546.0,17508.964788732395,53443.23840255959,837716.0,14.0,4968864.0,15674.649842271292,53332.2052723831,882274.0,761.0,0,0,0,0,12636,10192,56.970660110043326,63.56726285962729,0.0,1188.0,615.2516556291389,590.6762907983951,348898.4805113502,0,1,0,0,0,0,0,0,1.0,616.2719734660033,22.080701754385966,1148.801886792453,0,0,0,0,0,0,285,6293,318,365319,-1,343,12,0,0,0,0,0,0,0,0,0,No Label
142.250.180.33-192.168.137.156-443-35014-6,192.168.137.156,35014,142.250.180.33,443,6,24/08/2021 12:01:01 AM,49282085,142,134,3655.0,118911.0,643.0,0.0,25.739436619718308,86.0840492780508,2376.0,0.0,887.3955223880596,509.4846138099987,2487.02951589812,5.600412401382774,179207.58181818182,1019126.5828408912,1.158885E7,1.0,4.9178202E7,348781.5744680852,1419107.5807218833,1.158885E7,3.0,4.9282085E7,370541.9924812031,1489008.8706104013,1.2038932E7,4.0,0,0,0,0,6952,4316,2.8813715978128767,2.7190408035698974,0.0,2376.0,442.47653429602866,561.2837288450522,315039.42426620616,0,1,0,0,0,0,0,0,0.0,444.07971014492756,25.739436619718308,887.3955223880597,0,0,0,0,0,0,142,3655,134,118911,-1,287,28,0,1847727.6666666665,3068157.041110423,8047051.0,102414.0,6348737.833333333,2588124.6419493337,1.158885E7,5017044.0,No Label
142.250.180.33-192.168.137.156-443-35014-6,192.168.137.156,35014,142.250.180.33,443,6,24/08/2021 12:01:51 AM,148,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,425675.6756756757,13513.513513513513,148.0,0.0,148.0,148.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,6756.756756756757,6756.756756756757,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,713,1,0,0,0,0,0,0,0,0,0,No Label
142.250.180.33-192.168.137.156-443-35014-6,192.168.137.156,35014,142.250.180.33,443,6,24/08/2021 12:01:51 AM,360028,1,1,63.0,24.0,63.0,63.0,63.0,0.0,24.0,24.0,24.0,0.0,241.64787183219082,5.555123490395191,360028.0,0.0,360028.0,360028.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,2.7775617451975956,2.7775617451975956,24.0,63.0,37.0,22.516660498395403,507.0,1,0,0,1,1,0,0,0,1.0,55.5,63.0,24.0,0,0,0,0,0,0,1,63,1,24,-1,713,1,0,0,0,0,0,0,0,0,0,No Label
192.168.137.156-192.168.137.1-41719-53-17,192.168.137.156,41719,192.168.137.1,53,17,23/08/2021 10:57:59 PM,73391,1,3,29.0,215.0,29.0,29.0,29.0,0.0,109.0,29.0,71.66666666666667,40.26578365477734,3324.658336853293,54.502595686119555,24463.666666666664,42353.261094434434,73369.0,9.0,0,0,0,0,0,73391.0,36695.5,51876.88900175106,73378.0,13.0,0,0,0,0,8,24,13.625648921529889,40.87694676458967,29.0,109.0,54.6,36.83476618630828,1356.8,0,0,0,0,0,0,0,0,3.0,68.25,29.0,71.66666666666667,0,0,0,0,0,0,1,29,3,215,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
