192.168.1.10-52.218.80.131-45488-443-6,192.168.1.10,45488,52.218.80.131,443,6,18/11/2021 11:46:30 AM,6595575,22,19,1364.0,7860.0,517.0,0.0,62.00000000000001,144.3553815778137,1200.0,0.0,413.6842105263157,509.52592918773024,1398.513397239816,6.216288951304473,164889.375,799014.7507196112,5063414.0,2.0,6422387.0,305827.95238095237,1097303.0248758306,5063428.0,11.0,6595422.0,366412.3333333334,1180766.3893331913,5063434.0,6.0,0,0,0,0,476,424,3.3355696811877658,2.880719270116707,0.0,1200.0,219.61904761904768,395.7415979035639,156611.41231126606,0,1,0,0,0,0,0,0,0.0,224.97560975609755,62.0,413.6842105263158,0,0,0,0,0,0,22,1364,19,7860,-1,123,5,0,1532008.0,0.0,1532008.0,1532008.0,5063414.0,0.0,5063414.0,5063414.0,No Label
192.168.1.10-52.218.80.131-45488-443-6,52.218.80.131,443,192.168.1.10,45488,6,18/11/2021 11:46:37 AM,39,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25641.02564102564,25641.02564102564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,123,0,0,0,0,0,0,0,0,0,0,No Label
142.250.185.35-192.168.1.10-80-35572-6,192.168.1.10,35572,142.250.185.35,80,6,18/11/2021 11:45:14 AM,84742263,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22420925908008854,4707903.500000001,5036471.447512976,1.0154987E7,84972.0,7.4502303E7,9312787.875,2622553.9456291967,1.0240102E7,2822298.0,8.2020475E7,9113386.111111112,3380810.9856818914,1.0255993E7,97928.0,0,0,0,0,288,320,0.10620438588004194,0.1180048732000466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,10,0,-1,261,0,0,99214.625,6881.157355675819,109354.0,84972.0,1.0140781E7,6857.733069837487,1.0154987E7,1.0130647E7,No Label
142.250.185.35-192.168.1.10-80-35572-6,192.168.1.10,35572,142.250.185.35,80,6,18/11/2021 11:46:39 AM,52546,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.06188863091386,52546.0,0.0,52546.0,52546.0,0,0,0,0,0,52546.0,52546.0,0.0,52546.0,52546.0,0,0,0,0,0,64,0.0,38.06188863091386,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
172.217.18.142-192.168.1.10-443-56844-6,192.168.1.10,56844,172.217.18.142,443,6,18/11/2021 11:45:16 AM,107935747,82,98,48123.0,41757.0,1188.0,0.0,586.8658536585366,569.361148643868,2376.0,0.0,426.0918367346939,704.3470484604463,832.7176352427523,1.667658815572935,602992.9999999998,4580078.145473729,5.8187625E7,1.0,1.07597855E8,1328368.5802469135,6778806.421503659,5.8280462E7,2.0,1.0793574E8,1112739.5876288658,6209228.662665853,5.8288214E7,1.0,0,1,0,0,2732,3268,0.7597112382054483,0.9079475773674869,0.0,2376.0,501.9226519337017,648.727476239818,420847.3384284836,0,0,0,1,1,0,0,0,1.0,504.7111111111111,586.8658536585366,426.09183673469386,0,0,0,0,0,0,82,48123,98,41757,-1,1050,54,0,725509.6666666666,429822.7701900711,1559065.0,323724.0,1.7246881666666668E7,2.0067089702847324E7,5.8187625E7,7958074.0,No Label
192.168.1.10-102.132.96.18-56908-443-6,192.168.1.10,56908,102.132.96.18,443,6,18/11/2021 11:45:13 AM,116214035,26,27,545.0,642.0,49.0,0.0,20.961538461538463,21.44104618572661,157.0,0.0,23.777777777777782,32.51784519937101,10.213912631120673,0.45605507114523647,2234885.288461538,4064843.5534939626,1.1281735E7,7.0,1.16202757E8,4648110.279999999,4846758.613488775,1.1281735E7,134645.0,1.16214017E8,4469769.884615383,4893687.217610103,1.133988E7,11262.0,0,1,0,0,832,864,0.22372512924105942,0.23232994190417708,0.0,157.0,22.740740740740737,27.27579975493183,743.9692522711391,0,0,0,1,1,0,0,0,1.0,23.169811320754718,20.96153846153846,23.77777777777778,0,0,0,0,0,0,26,545,27,642,-1,345,13,0,395294.99999999994,410005.35307139595,1603787.0,57621.0,9929324.545454545,1007318.5210462839,1.1281735E7,7634365.0,No Label
192.168.1.10-102.132.96.13-56088-443-6,102.132.96.13,443,192.168.1.10,56088,6,18/11/2021 11:45:13 AM,116490834,22,25,374.0,490.0,34.0,0.0,17.0,17.400054734451405,38.0,0.0,19.6,19.235384061671343,7.416892559976006,0.4034652202764725,2532409.4347826084,4403624.810713195,1.1344896E7,10.0,1.05694667E8,5033079.380952381,5181670.26313831,1.1394987E7,95368.0,1.16490834E8,4853784.749999999,5118083.6337207155,1.1344896E7,20.0,0,1,0,0,704,800,0.18885606055494458,0.21460915972152794,0.0,38.0,18.708333333333332,18.192771926086742,330.9769503546099,0,0,0,1,1,0,0,0,1.0,19.106382978723403,17.0,19.6,0,0,0,0,0,0,22,374,25,490,-1,501,11,0,272589.90909090906,119410.4303128119,420775.0,20.0,1.0288649545454545E7,499710.4231897437,1.1344896E7,9999975.0,No Label
142.250.180.54-192.168.1.10-443-53948-6,192.168.1.10,53948,142.250.180.54,443,6,18/11/2021 11:45:19 AM,63607200,325,392,2438.0,436023.0,168.0,0.0,7.501538461538473,31.54925843030822,4752.0,0.0,1112.303571428572,403.23847245142883,6893.2605113886475,11.272308795230728,88836.87150837987,2194319.6360453647,5.868359E7,3.0,6.3425453E7,195757.57098765433,3267929.316054254,5.8791551E7,6.0,6.3607187E7,162678.22762148338,2972540.7170428494,5.8744804E7,3.0,0,1,0,0,13728,12556,5.109484460878643,6.162824334352086,0.0,4752.0,610.8593314763231,626.0335886387217,391918.05410387623,0,0,0,1,1,0,0,0,1.0,611.7112970711297,7.501538461538462,1112.3035714285713,0,0,0,0,0,0,325,2438,392,436023,-1,392,23,0,4822666.0,0.0,4822666.0,4822666.0,5.868359E7,0.0,5.868359E7,5.868359E7,No Label
192.168.1.10-102.132.96.13-56090-443-6,192.168.1.10,56090,102.132.96.13,443,6,18/11/2021 11:45:19 AM,119341835,189,198,35081.0,6946.0,1188.0,0.0,185.6137566137567,332.8940858034887,1095.0,0.0,35.08080808080807,89.38483237799448,352.1564755561199,3.242785733938145,309175.7383419689,1426883.0129374631,1.0695633E7,1.0,1.1909452E8,633481.4893617021,2003053.9228544456,1.0753447E7,2.0,1.19341803E8,605795.9543147208,1975145.8493323443,1.0772342E7,6.0,0,1,0,0,6228,6336,1.5836860561093267,1.6590996778288183,0.0,1188.0,108.41494845360822,252.1432173386153,63576.20204986819,0,0,0,1,1,0,0,0,1.0,108.69509043927648,185.6137566137566,35.08080808080808,0,0,0,0,0,0,189,35081,198,6946,-1,1108,118,0,3512951.0999999996,5844140.729573006,1.9250383E7,231076.0,8388362.199999999,2284081.538176088,1.0695633E7,5395181.0,No Label
192.168.1.10-216.58.210.74-39116-443-6,192.168.1.10,39116,216.58.210.74,443,6,18/11/2021 11:45:43 AM,111735271,6,4,102.0,117.0,39.0,0.0,17.0,19.411336893681487,39.0,0.0,29.25,19.5,1.959989876428545,0.08949725463144041,1.2415030111111112E7,2.4638810266736567E7,5.8910436E7,9.0,1.11675325E8,2.2335065E7,3.061652043049395E7,5.8910436E7,452.0,5.9072527E7,1.9690842333333332E7,3.4018005410143524E7,5.897145E7,41153.0,0,1,0,0,192,128,0.05369835277886425,0.03579890185257617,0.0,39.0,23.454545454545457,19.10687643945832,365.0727272727273,0,0,0,1,1,0,0,0,0.0,25.8,17.0,29.25,0,0,0,0,0,0,6,102,4,117,-1,269,3,0,81050.0,28336.597149269706,101087.0,61013.0,5.57863595E7,4418111.356191071,5.8910436E7,5.2662283E7,No Label
